统计序号,client发送时间(us),client接收时间(us),server发送时间(us),server接收时间(us),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
247,22133877345,22133946070,22133883693,22133939865,4019.246791,18.265551,17985.2729,81.734449,22.347433,447.47869
248,22133946092,22134014835,22133952332,22134009682,3647.835472,16.573324,18362.4475,83.426676,19.865737,503.379268
249,22134014857,22134089730,22134021052,22134078970,5428.688707,22.645012,18544.31097,77.354988,29.274146,341.598349
250,22134089751,22134158386,22134096025,22134151583,4187.022248,19.052961,17788.68105,80.947039,23.537564,424.852795
251,22134158403,22134227098,22134164660,22134220612,4080.081403,18.550113,17914.83282,81.449887,22.774878,439.080279
252,22134227115,22134295871,22134233367,22134289772,3954.569992,17.963523,18059.87535,82.036477,21.896995,456.683669
253,22134295892,22134370831,22134302134,22134360469,5316.304765,22.156687,18677.82694,77.843313,28.463187,351.331005
254,22134370852,22134445726,22134380232,22134436514,5952.82692,24.831049,18020.49294,75.168951,33.033652,302.721601
255,22134445744,22134514362,22134455128,22134509571,4538.582272,20.657845,17431.67793,79.342155,26.036405,384.077601
256,22134514392,22134583241,22134520613,22134575557,4452.133086,20.196372,17592.0892,79.803628,25.307586,395.138439
257,22134583259,22134658263,22134592609,22134648084,6252.837614,26.037278,17762.10593,73.962722,35.203245,284.064724
258,22134658287,22134733081,22134667573,22134723400,6072.895234,25.358986,17874.81005,74.641014,33.9746,294.337534
259,22134733098,22134801834,22134742442,22134797243,4461.738551,20.273219,17546.30315,79.726781,25.428368,393.261572
260,22134801850,22134870502,22134808070,22134862844,4443.488167,20.214997,17537.65823,79.785003,25.336839,394.682231
261,22134870519,22134939176,22134879904,22134934865,4385.215012,19.948439,17597.53229,80.051561,24.919488,401.292348
262,22134939194,22135007985,22134945502,22135001000,4256.181597,19.323749,17769.47012,80.676251,23.952214,417.497931
263,22135008007,22135076811,22135014212,22135071261,3763.741418,17.084763,18266.07267,82.915237,20.605094,485.316886
264,22135076836,22135145463,22135083224,22135138816,4173.574597,18.993982,17799.56724,81.006018,23.447618,426.482547
265,22135145481,22135214143,22135151634,22135207738,4020.847702,18.289592,17963.50051,81.710408,22.383431,446.759038
266,22135214164,22135289030,22135220440,22135278308,5442.45654,22.704565,18528.30186,77.295435,29.373747,340.440052
267,22135289047,22135357767,22135298416,22135352890,4561.315206,20.730501,17441.60358,79.269499,26.151926,382.381019
268,22135357784,22135426539,22135364021,22135419340,4301.967648,19.541852,17712.15751,80.458148,24.288219,411.722239
269,22135426556,22135495182,22135432742,22135488266,4195.026802,19.091889,17777.79485,80.908111,23.597003,423.782629
270,22135495204,22135563894,22135501542,22135556017,4551.389559,20.694424,17441.92376,79.305576,26.094539,383.221949
271,22135563913,22135632572,22135573175,22135627463,4601.337977,20.930978,17382.04969,79.069022,26.47178,377.760768
272,22135632589,22135701339,22135638896,22135693428,4552.350105,20.680727,17460.17414,79.319273,26.072765,383.541989
273,22135701356,22135770052,22135710669,22135765557,4421.075415,20.100151,17574.15899,79.899849,25.156683,397.508691
274,22135770069,22135838751,22135776317,22135831444,4340.069326,19.735884,17650.68253,80.264116,24.588677,406.691258
275,22135838768,22135907461,22135845031,22135899150,4666.334958,21.216136,17327.9389,78.783864,26.929544,371.339371
276,22135907478,22135976203,22135916844,22135971740,4427.799241,20.122226,17576.72045,79.877774,25.191271,396.962904
277,22135976220,22136044957,22135982454,22136037429,4406.347035,20.02124,17602.01484,79.97876,25.033197,399.469554
278,22136044979,22136113673,22136051462,22136106642,4326.941857,19.672752,17667.65219,80.327248,24.490758,408.317301
279,22136113695,22136182306,22136119949,22136173924,4686.186253,21.331856,17281.83267,78.668144,27.116258,368.782454
280,22136182323,22136276087,22136191698,22136268744,5352.805532,17.829871,24668.75554,82.170129,21.698725,460.856562
281,22136276109,22136344814,22136282384,22136337317,4409.548857,20.04512,17588.56719,79.95488,25.07054,398.874528
282,22136344836,22136413514,22136351086,22136405800,4471.023834,20.332566,17518.4473,79.667434,25.521804,391.821828
283,22136413535,22136488481,22136422775,22136478039,6301.825487,26.261575,17694.54749,73.738425,35.614505,280.784473
284,22136488503,22136563440,22136497965,22136553200,6308.22913,26.291418,17685.26221,73.708582,35.669413,280.352249
285,22136563462,22136638396,22136572843,22136631016,5366.573366,22.367684,18625.95743,77.632316,28.812336,347.073564
286,22136638417,22136707115,22136644598,22136701873,3657.440938,16.627849,18338.43384,83.372151,19.944129,501.400683
287,22136707136,22136775822,22136713384,22136768504,4343.59133,19.75075,17648.44126,80.24925,24.611756,406.309892
288,22136775845,22136844481,22136782040,22136837097,4347.753698,19.784078,17628.26978,80.215922,24.663531,405.456956
289,22136844498,22136913250,22136850747,22136905994,4324.060217,19.643065,17689.10439,80.356935,24.444766,409.085524
290,22136913272,22136981964,22136919539,22136974869,4278.274167,19.452047,17715.67951,80.547953,24.149648,414.084718
291,22136981986,22137056915,22136988256,22137046221,5431.570346,22.640099,18559.35953,77.359901,29.265936,341.694176
292,22137056936,22137125571,22137066241,22137119997,4763.99052,21.678444,17211.71278,78.321556,27.678771,361.287721
293,22137125588,22137194365,22137131851,22137187309,4264.506334,19.365486,17756.66283,80.634514,24.016373,416.382611
294,22137194386,22137263078,22137200640,22137257142,3903.020663,17.74588,18090.93302,82.25412,21.574458,463.511075
295,22137263099,22137331785,22137269353,22137324851,4222.562469,19.200419,17769.47012,80.799581,23.763018,420.821959
296,22137331807,22137400438,22137338061,22137393160,4332.705136,19.717037,17641.71743,80.282963,24.559429,407.175584
297,22137400455,22137469154,22137406720,22137461627,4415.9525,20.075984,17580.24246,79.924016,25.118837,398.107599
298,22137469172,22137544186,22137478550,22137533616,6386.993944,26.592369,17631.15142,73.407631,36.22562,276.047724
299,22137544289,22137619150,22137553561,22137608587,6350.813359,26.495772,17618.34413,73.504228,36.046596,277.418704
300,22137619173,22137694024,22137628445,22137684090,6149.418773,25.658976,17816.5369,74.341024,34.51523,289.727169
301,22137694043,22137768999,22137703411,22137760186,5821.232048,24.255563,18178.34275,75.744437,32.022897,312.276552
302,22137769019,22137844022,22137778445,22137833799,6291.259475,26.197619,17723.36389,73.802381,35.496983,281.714082
303,22137844047,22137918988,22137853404,22137910278,5784.731281,24.108299,18210.04079,75.891701,31.766712,314.79493
304,22137919009,22137994009,22137928361,22137987618,5040.627916,20.990667,18973.0349,79.009333,26.567325,376.402211
305,22137994030,22138062584,22138000153,22138054237,4633.036012,21.107448,17316.73253,78.892552,26.754678,373.766413
306,22138062601,22138137548,22138071968,22138128029,6046.960479,25.199141,17949.73268,74.800859,33.688304,296.838928
307,22138137568,22138225089,22138146950,22138215909,5943.221455,21.208624,22079.44232,78.791376,26.917444,371.506303
308,22138225113,22138294108,22138234408,22138288984,4616.706721,20.898616,17474.26216,79.101384,26.420038,378.500589
309,22138294129,22138362501,22138300073,22138354769,4378.811369,20.00234,17512.68402,79.99766,25.003657,399.941503
310,22138362522,22138437476,22138371967,22138426473,6547.085029,27.280732,17451.8494,72.719268,37.515136,266.559077
311,22138437499,22138506177,22138444073,22138498839,4454.374361,20.256851,17535.09677,79.743149,25.402622,393.66015
312,22138506201,22138574868,22138512459,22138566625,4642.961659,21.117859,17342.98747,78.882141,26.771406,373.53286
313,22138574890,22138643632,22138584277,22138638133,4766.231795,21.654883,17243.73099,78.345117,27.640374,361.789601
314,22138643657,22138712262,22138649890,22138703908,4670.497326,21.262299,17295.60051,78.737701,27.003962,370.316035
315,22138712280,22138781027,22138721631,22138775398,4796.328919,21.790042,17215.23478,78.209958,27.860956,358.925234
316,22138781048,22138849641,22138787294,22138841580,4580.846318,20.857813,17381.40933,79.142187,26.354861,379.436639
317,22138849658,22138918464,22138859060,22138912931,4781.920722,21.705956,17248.53373,78.294044,27.723636,360.703047
318,22138918481,22138987044,22138924670,22138978082,4851.080071,22.097925,17101.57011,77.902075,28.366285,352.531186
319,22138987064,22139055828,22138996569,22139050581,4723.327384,21.453086,17293.67941,78.546914,27.312449,366.133406
320,22139055847,22139125048,22139062101,22139116800,4643.281842,20.956345,17513.64456,79.043655,26.512368,377.182458
321,22139125070,22139193320,22139133922,22139188363,4421.395597,20.232967,17431.03756,79.767033,25.365074,394.242885
322,22139193342,22139262028,22139199584,22139254381,4447.010171,20.221006,17545.02242,79.778994,25.346278,394.535244
323,22139262049,22139336984,22139271412,22139325879,6553.488673,27.314339,17439.3623,72.685661,37.578717,266.108071
324,22139337006,22139405635,22139343268,22139397832,4503.362233,20.494252,17470.41997,79.505748,25.777069,387.941699
325,22139405653,22139474372,22139415025,22139468848,4769.433617,21.676683,17233.16498,78.323317,27.675901,361.325188
326,22139474393,22139543231,22139480639,22139536573,4131.630733,18.74546,17909.06954,81.25454,23.070047,433.462492
327,22139543248,22139611844,22139549344,22139603857,4509.125512,20.530352,17454.09068,79.469648,25.834205,387.083718
328,22139611866,22139680661,22139621322,22139675219,4770.073981,21.655644,17256.85846,78.344356,27.641613,361.773392
329,22139680683,22139749200,22139686768,22139739587,5026.219718,22.911102,16911.70208,77.088898,29.720366,336.469614
330,22139749217,22139817893,22139758451,22139811066,5142.445846,23.386627,16846.38492,76.613373,30.525516,327.594795
331,22139817911,22139886685,22139824195,22139878081,4766.87216,21.647716,17253.33646,78.352284,27.628698,361.942504
332,22139886706,22139955722,22139896083,22139950219,4764.310702,21.560218,17333.382,78.439782,27.486331,363.817204
333,22139955744,22140024073,22139961781,22140014992,4840.514059,22.125306,17037.21349,77.874694,28.411419,351.97116
334,22140024091,22140099090,22140033496,22140088048,6546.764847,27.26303,17466.57778,72.73697,37.481669,266.797085
335,22140099115,22140174041,22140105374,22140164572,5035.825183,20.991378,18954.14415,79.008622,26.568465,376.386063
336,22140174065,22140280234,22140183534,22140273291,5254.829788,15.458373,28738.59111,84.541627,18.284925,546.898611
337,22140280256,22140349086,22140286525,22140341791,4342.950965,19.706523,17695.18785,80.293477,24.543119,407.446181
338,22140349108,22140417673,22140355253,22140409435,4605.180163,20.977175,17348.11038,79.022825,26.545716,376.708614
339,22140417695,22140542617,22140427058,22140532611,6201.608467,15.504875,33796.18868,84.495125,18.350023,544.958439
340,22140542640,22140617593,22140551929,22140608104,6012.380804,25.053033,17986.23345,74.946967,33.427681,299.153264
341,22140617616,22140686233,22140626881,22140680793,4708.278822,21.430549,17261.6612,78.569451,27.275931,366.623597
342,22140686250,22140754856,22140692489,22140746115,4796.328919,21.834825,17170.08909,78.165175,27.934211,357.983979
343,22140754874,22140829934,22140764339,22140818837,6583.585797,27.394085,17449.28795,72.605915,37.729825,265.042311
344,22140829957,22140898669,22140836248,22140890626,4589.491237,20.860985,17410.86609,79.139015,26.359925,379.363751
345,22140898691,22140973568,22140908011,22140964886,5763.91944,24.042096,18210.36097,75.957904,31.651868,315.937118
346,22140973585,22141042282,22140982970,22141036714,4787.684001,21.766598,17207.87059,78.233402,27.822641,359.419514
347,22141042299,22141111117,22141048557,22141102133,4880.216648,22.148275,17154.07999,77.851725,28.449306,351.502428
348,22141111139,22141180128,22141120525,22141174760,4723.967749,21.386018,17365.08004,78.613982,27.203835,367.595228
349,22141180153,22141248433,22141185994,22141239243,4812.65821,22.013767,17049.38042,77.986233,28.22776,354.261194
350,22141248453,22141317202,22141257785,22141311973,4662.17259,21.179944,17350.03147,78.820056,26.871263,372.14477
351,22141317224,22141385849,22141323439,22141377775,4575.083039,20.821858,17397.41844,79.178142,26.297482,380.264539
352,22141385874,22141454631,22141395309,22141449106,4789.925276,21.757785,17224.84025,78.242215,27.808242,359.605615
353,22141454652,22141535696,22141460913,22141528826,4204.312085,16.20231,21744.53177,83.79769,19.335032,517.195949
354,22141535714,22141735744,22141542037,22141727922,4528.976807,7.071439,59517.06283,92.928561,7.609544,1314.139272
355,22141735767,22141829429,22141745215,22141821457,5577.573416,18.598791,24411.32907,81.401209,22.848299,437.669346
356,22141829455,22141910728,22141838905,22141903592,5310.541486,20.407761,20711.62409,79.592239,25.640391,390.009647
357,22141910751,22141979626,22141916930,22141974532,3609.413612,16.367332,18443.13341,83.632668,19.570501,510.973122
358,22141979648,22142048065,22141985647,22142042364,3746.131399,17.101013,18159.77218,82.898987,20.628736,484.760684
359,22142048086,22142116863,22142054365,22142110277,4119.143628,18.705381,17902.02554,81.294619,23.009372,434.605519
360,22142116886,22142185435,22142123002,22142177709,4431.961609,20.192855,17516.20602,79.807145,25.302064,395.224679
361,22142185452,22142254203,22142194835,22142249730,4436.444159,20.153889,17576.40027,79.846111,25.240914,396.182159
362,22142254221,22142322880,22142260429,22142314956,4524.814438,20.582881,17458.57323,79.417119,25.917435,385.840645
363,22142322899,22142391654,22142332262,22142387234,4413.070861,20.046542,17601.0543,79.953458,25.072764,398.83915
364,22142391673,22142460348,22142397789,22142452174,4575.403221,20.808154,17413.10736,79.191846,26.275627,380.580826
365,22142460365,22142528973,22142469684,22142524880,4294.283275,19.548741,17672.7751,80.451259,24.298862,411.541903
366,22142528991,22142604008,22142538383,22142593516,6366.502285,26.505992,17652.60363,73.494008,36.065514,277.273184
367,22142604027,22142679004,22142613375,22142669302,6099.470355,25.407792,17906.82827,74.592208,34.06226,293.580052
368,22142679021,22142747649,22142688310,22142742802,4526.095167,20.598007,17447.36685,79.401993,25.941423,385.483871
369,22142747666,22142816440,22142753937,22142808673,4494.717314,20.411784,17525.4913,79.588216,25.646741,389.913093
370,22142816462,22142891374,22142825805,22142882062,5972.998397,24.902552,18012.48839,75.097448,33.160318,301.565264
371,22142891397,22142966340,22142900859,22142955891,6375.147204,26.568192,17620.26523,73.431808,36.180768,276.389935
372,22142966361,22143041301,22142975665,22143030619,6399.160867,26.669335,17595.29102,73.330665,36.368599,274.962474
373,22143041323,22143116254,22143050690,22143106272,6195.204824,25.822423,17796.36542,74.177577,34.81163,287.260324
374,22143116275,22143191223,22143125809,22143180117,6608.560006,27.539094,17388.45333,72.460906,38.00545,263.120155
375,22143191245,22143341149,22143197512,22143332656,4725.888842,9.846302,43270.6993,90.153698,10.921684,915.609756
376,22143341171,22143503570,22143350534,22143493287,6290.298928,12.097365,45706.96544,87.902635,13.762233,726.626285
377,22143503593,22143572318,22143512968,22143564974,5353.125714,24.327392,16651.39398,75.672608,32.148214,311.059274
378,22143572342,22143647124,22143578501,22143637100,5181.508071,21.640234,18762.35503,78.359766,27.616512,362.102206
379,22143647143,22143715613,22143656863,22143709001,5229.215214,23.852782,16693.65802,76.147218,31.324562,319.238305
380,22143715628,22143778122,22143721832,22143774997,2986.979472,14.927833,17022.48511,85.072167,17.547259,569.889592
381,22143778136,22143834299,22143781225,22143830826,2101.035405,11.683849,15881.35586,88.316151,13.229572,755.882353
382,22143834310,22143890459,22143837382,22143888477,1618.200691,9.001051,16359.70802,90.998949,9.891379,1010.981401
383,22143890499,22143952867,22143893515,22143945207,3418.264856,17.117753,16550.85678,82.882247,20.653099,484.188835
384,22143952874,22144009094,22143955971,22144006919,1688.000405,9.377446,16312.64124,90.622554,10.347806,966.388467
385,22144009101,22144065447,22144012200,22144061077,2391.440634,13.255599,15649.54397,86.744401,15.281216,654.398179
386,22144065454,22144127880,22144071627,22144125491,2741.399747,13.715439,17246.29245,86.284561,15.895589,629.105349
387,22144127887,22144190241,22144130929,22144182766,3367.355891,16.8666,16597.28319,83.1334,20.288597,492.887706
388,22144190249,22144246506,22144193335,22144244095,1760.041393,9.771228,16252.44699,90.228772,10.829393,923.412771
389,22144246513,22144302937,22144249678,22144297997,2595.076495,14.364455,15470.88231,85.635545,16.77394,596.162862
390,22144302943,22144358934,22144309057,22144357511,2413.213022,13.461092,15514.10691,86.538908,15.554959,642.881783
391,22144358940,22144421828,22144362045,22144412247,4061.831019,20.17237,16073.78534,79.82763,25.26991,395.727574
392,22144421849,22144490540,22144431335,22144482428,5634.565843,25.619077,16359.06766,74.380923,34.443074,290.334129
393,22144490561,22144559207,22144500643,22144552207,5469.351842,24.884188,16509.87346,75.115812,33.127764,301.861609
394,22144559228,22144621666,22144565479,22144616107,3781.351438,18.914763,16210.18295,81.085237,23.327013,428.687553
395,22144621683,22144684131,22144628114,22144678622,3822.97512,19.119908,16171.76109,80.880092,23.639819,423.015075
396,22144684149,22144746571,22144690416,22144740559,3931.516876,19.670949,16054.89459,80.329051,24.487964,408.363873
397,22144746588,22144809077,22144752872,22144804221,3566.829383,17.827138,16441.03429,82.172862,21.694678,460.942549
398,22144809095,22144877689,22144815353,22144869240,4708.919187,21.440651,17253.65664,78.559349,27.292297,366.403753
399,22144877707,22144946624,22144887055,22144941566,4612.544353,20.903406,17453.45032,79.096594,26.427693,378.390948
400,22144946645,22145015280,22144952793,22145008359,4184.460791,19.041305,17791.24251,80.958695,23.519778,425.174076
401,22145015305,22145083826,22145021549,22145075176,4768.793253,21.736402,17170.40928,78.263598,27.773323,360.057741
402,22145083842,22145152729,22145087005,22145142154,4398.662663,19.942805,17657.72654,80.057195,24.910696,401.433979
403,22145152757,22145221459,22145162090,22145216079,4710.84028,21.415679,17286.31522,78.584321,27.251848,366.947597
404,22145221477,22145290059,22145227625,22145281261,4785.442725,21.79289,17173.29092,78.20711,27.865613,358.865248
405,22145290077,22145358771,22145299447,22145353277,4759.187787,21.637989,17235.40626,78.362011,27.612855,362.150161
406,22145358791,22145427545,22145365054,22145419884,4458.216547,20.251913,17555.58843,79.748087,25.394857,393.780523
407,22145427567,22145496215,22145433856,22145488271,4557.152838,20.733306,17422.71283,79.266694,26.156391,382.315745
408,22145496234,22145564930,22145505579,22145559162,4838.913148,21.999825,17156.32126,78.000175,28.204841,354.549064
409,22145564948,22145639957,22145571282,22145629634,5333.27442,22.206669,18683.27003,77.793331,28.545723,350.315183
410,22145639983,22145714999,22145649423,22145703735,6629.051665,27.599445,17389.73406,72.400555,38.120489,262.326121
411,22145715021,22145783652,22145721284,22145777284,4044.221,18.40422,17930.20157,81.59578,22.555357,443.353654
412,22145783673,22145852335,22145789905,22145845411,4212.31664,19.160525,17772.03158,80.839475,23.701942,421.906355
413,22145852357,22145921038,22145858618,22145913077,4553.630834,20.707328,17436.80084,79.292672,26.115059,382.920827
414,22145921059,22145989750,22145930526,22145984812,4612.224171,20.970724,17381.40933,79.029276,26.535387,376.855259
415,22145989771,22146058414,22145996105,22146049966,4732.932849,21.534607,17245.3319,78.465393,27.444719,364.368827
416,22146058431,22146127128,22146067793,22146121427,4822.904039,21.926722,17172.65055,78.073278,28.084797,356.064529
417,22146127145,22146195896,22146133399,22146187118,4812.978392,21.864409,17199.86604,78.135591,27.98265,357.36429
418,22146195917,22146264614,22146205311,22146259302,4708.599004,21.407048,17286.95559,78.592952,27.237873,367.135863
419,22146264636,22146333332,22146270903,22146325592,4484.791667,20.389833,17510.44274,79.610167,25.612097,390.440494
420,22146333353,22146401987,22146342671,22146397449,4436.444159,20.188245,17538.93896,79.811755,25.294826,395.33776
421,22146402005,22146470769,22146408253,22146462357,4693.870625,21.319295,17323.13617,78.680705,27.095963,369.058663
422,22146470787,22146545758,22146480078,22146534843,6469.600944,26.951755,17534.77659,73.048245,36.895828,271.033356
423,22146545779,22146614460,22146552003,22146607308,4282.756717,19.475546,17707.67496,80.524454,24.185878,413.464414
424,22146614484,22146683090,22146620652,22146674872,4606.14071,20.969011,17360.2773,79.030989,26.532645,376.894203
425,22146683107,22146758109,22146692551,22146747839,6312.071316,26.284632,17702.23186,73.715368,35.656924,280.450441
426,22146758131,22146826810,22146767525,22146821885,4584.688504,20.849168,17405.10281,79.150832,26.34106,379.635449
427,22146826833,22146895532,22146833126,22146887931,4448.611082,20.224457,17547.58387,79.775543,25.351701,394.450842
428,22146895553,22146964190,22146901752,22146955977,4614.465446,20.997421,17361.87821,79.002579,26.578147,376.248959
429,22146964207,22147032954,22146973609,22147027754,4675.300059,21.2402,17336.26364,78.7598,26.968326,370.805369
430,22147032972,22147101687,22147039173,22147094325,4342.630783,19.738048,17658.68709,80.261952,24.592037,406.6357
431,22147101710,22147170384,22147107966,22147165219,3656.800573,16.630748,18331.38983,83.369252,19.9483,501.295859
432,22147170408,22147239045,22147176685,22147231194,4523.53371,20.58365,17452.80995,79.41635,25.918656,385.82248
433,22147239062,22147314069,22147248429,22147303503,6382.191212,26.574853,17633.71288,73.425147,36.193122,276.29559
434,22147314090,22147382730,22147323475,22147378083,4492.796221,20.44289,17484.50799,79.55711,25.695869,389.167617
435,22147382748,22147451424,22147388997,22147442041,5005.087695,22.761955,16983.74307,77.238045,29.469874,339.32958
436,22147451443,22147526461,22147461028,22147515389,6614.003103,27.536058,17405.42299,72.463942,37.999669,263.160188
437,22147526483,22147595126,22147532702,22147586849,4641.360749,21.117958,17336.90401,78.882042,26.771566,373.530629
438,22147595146,22147670122,22147604475,22147661193,5845.886075,24.351793,18160.09237,75.648207,32.190839,310.647387
439,22147670146,22147745091,22147679606,22147734501,6419.652526,26.752952,17576.40027,73.247048,36.524274,273.790524
440,22147745113,22147820041,22147754353,22147809354,6380.270118,26.594864,17610.33958,73.405136,36.23025,276.012445
441,22147820063,22147889027,22147829453,22147883868,4658.330404,21.096514,17422.71283,78.903486,26.737113,374.01196
442,22147889050,22147957481,22147895081,22147949885,4363.122442,19.91349,17547.26369,80.08651,24.864973,402.172158
443,22147957502,22148026132,22147963785,22148019132,4252.979775,19.35451,17721.12261,80.64549,23.999494,416.67545
444,22148026150,22148094844,22148032418,22148086421,4703.796272,21.386147,17290.79777,78.613853,27.204044,367.592404
445,22148094918,22148163573,22148104242,22148158808,4511.046605,20.521448,17471.06033,79.478552,25.820108,387.295053
446,22148163591,22148232276,22148169842,22148226870,3732.363566,16.971682,18259.34884,83.028318,20.440836,489.21678
447,22148232293,22148301057,22148238558,22148293663,4373.368272,19.863591,17643.63853,80.136409,24.787224,403.433634
448,22148301074,22148369770,22148307347,22148362561,4316.696027,19.625597,17678.53838,80.374403,24.41772,409.538644
449,22148369792,22148438481,22148376111,22148432581,3912.305946,17.788874,18080.68719,82.211126,21.638038,462.149112
450,22148438503,22148513435,22148444773,22148503355,5234.978493,21.819783,18756.91193,78.180217,27.909597,358.299694
451,22148513457,22148588390,22148523131,22148578341,6314.952956,26.320847,17677.25765,73.679153,35.723601,279.926989
452,22148588414,22148663444,22148597818,22148652435,6535.878654,27.206451,17487.38963,72.793549,37.37481,267.559888
453,22148663465,22148738257,22148669655,22148728265,5181.187889,21.636004,18765.87703,78.363996,27.609623,362.19256
454,22148738280,22148806934,22148747645,22148802541,4405.066307,20.039619,17576.72045,79.960381,25.061935,399.011484
455,22148806955,22148875696,22148813261,22148867381,4681.38352,21.269693,17328.25909,78.730307,27.015891,370.15252
456,22148875713,22148944495,22148885058,22148939590,4562.595935,20.71763,17460.17414,79.28237,26.131446,382.680702
457,22148944512,22149013120,22148950673,22149005225,4500.480593,20.487407,17466.57778,79.512593,25.766241,388.104724
458,22149013137,22149088141,22149022578,22149077649,6382.191212,26.575916,17632.75233,73.424084,36.195094,276.28054
459,22149088161,22149163163,22149097567,22149152909,6294.781479,26.212634,17719.5217,73.787366,35.524556,281.495422
460,22149163188,22149238059,22149172526,22149228565,6029.670641,25.152596,17942.68867,74.847404,33.605168,297.57328
461,22149238080,22149306668,22149247381,22149302825,4208.474454,19.163702,17752.18028,80.836298,23.706803,421.819842
462,22149306685,22149381733,22149316071,22149373560,5622.078738,23.397026,18406.95282,76.602974,30.543234,327.40475
463,22149381756,22149456709,22149391126,22149446331,6322.95751,26.347178,17675.65674,73.652822,35.772122,279.547296
464,22149456730,22149531594,22149466160,22149521069,6389.235219,26.655001,17580.88282,73.344999,36.341948,275.164119
465,22149531613,22149600317,22149540965,22149595991,4379.451733,19.908593,17618.34413,80.091407,24.85734,402.295657
466,22149600335,22149675327,22149606583,22149664586,5439.574901,22.654416,18571.52646,77.345584,29.289864,341.415033
467,22149675349,22149743988,22149684720,22149739380,4475.826566,20.365973,17501.15746,79.634027,25.57446,391.015094
468,22149744005,22149812778,22149750259,22149804963,4504.642962,20.457156,17515.24547,79.542844,25.718412,388.826498
469,22149812801,22149887720,22149822157,22149876639,6543.563026,27.278794,17444.16503,72.721206,37.511472,266.585115
470,22149887741,22149956378,22149894464,22149949184,4455.975272,20.276236,17520.36839,79.723764,25.433114,393.188187
471,22149956395,22150025156,22149962657,22150017295,4521.932799,20.539259,17494.11345,79.460741,25.848311,386.872478
472,22150025180,22150100111,22150034537,22150094697,4729.410846,19.712802,19262.1594,80.287198,24.552859,407.284544
473,22150100134,22150168852,22150106409,22150161690,4302.28783,19.553829,17699.99059,80.446171,24.306724,411.408797
474,22150168874,22150237477,22150175118,22150230108,4358.639892,19.843156,17606.81758,80.156844,24.75541,403.952105
475,22150237494,22150306255,22150243763,22150298509,4487.353124,20.382193,17528.69313,79.617807,25.600044,390.624331
476,22150306277,22150381208,22150315627,22150371202,6197.446099,25.831765,17794.12415,74.168235,34.82861,287.120273
477,22150381228,22150456177,22150390552,22150445308,6465.438576,26.942321,17531.89495,73.057679,36.87815,271.163274
478,22150456198,22150524835,22150462395,22150516261,4729.410846,21.520463,17246.93282,78.479537,27.42175,364.674023
479,22150524852,22150593541,22150534198,22150587146,5039.987551,22.916333,16953.00558,77.083667,29.729168,336.369989
480,22150593559,22150662268,22150599821,22150654630,4450.532175,20.230246,17548.8646,79.769754,25.360798,394.309353
481,22150662285,22150730989,22150671631,22150726959,4282.756717,19.469027,17715.03915,80.530973,24.175824,413.636364
482,22150731006,22150805940,22150740500,22150795822,6279.412735,26.172365,17713.11806,73.827635,35.450634,282.082399
483,22150805958,22150874579,22150815317,22150870325,4358.639892,19.83795,17612.58085,80.16205,24.747309,404.084331
484,22150874599,22150949662,22150884027,22150939356,6318.47496,26.289916,17715.35933,73.710084,35.666649,280.373974
485,22150949683,22151024635,22150959155,22151015132,6075.456692,25.316202,17922.83738,74.683798,33.897851,295.003953
486,22151024656,22151099633,22151034042,22151092818,5187.27135,21.60796,18819.02727,78.39204,27.563972,362.79242
487,22151099655,22151168343,22151105896,22151161823,4085.844682,18.578209,17906.82827,81.421791,22.817244,438.265026
488,22151168364,22151237013,22151174601,22151229590,4373.688454,19.898323,17606.49739,80.101677,24.841332,402.554905
489,22151237034,22151305679,22151243312,22151298832,4202.390992,19.120111,17776.51413,80.879889,23.64013,423.009524
490,22151305696,22151374378,22151311945,22151367205,4297.485097,19.542238,17693.26676,80.457762,24.288817,411.712114
491,22151374395,22151443158,22151380656,22151437932,3677.932597,16.705205,18338.75402,83.294795,20.055521,498.615827
492,22151443179,22151511872,22151449551,22151505417,4106.976705,18.672936,17887.29716,81.327064,22.960298,435.53442
493,22151511894,22151580601,22151518160,22151573750,4199.829535,19.091213,17798.92688,80.908787,23.59597,423.801174
494,22151580626,22151649312,22151586814,22151641472,4491.515493,20.423376,17500.51709,79.576624,25.665044,389.635016
495,22151649329,22151717985,22151658649,22151713180,4522.573163,20.573584,17459.85396,79.426416,25.902698,386.060177
496,22151718002,22151786729,22151724233,22151779296,4374.969182,19.88156,17630.19087,80.11844,24.815212,402.97863
497,22151786750,22151855518,22151793014,22151848352,4300.046554,19.529432,17718.24097,80.470568,24.269038,412.047655
498,22151855541,22151924071,22151861736,22151916886,4284.037446,19.524296,17658.04672,80.475704,24.261106,412.182362
499,22151924089,22151992823,22151930346,22151985806,4250.098136,19.312131,17757.3032,80.687869,23.934367,417.809251
500,22151992842,22152061530,22151999088,22152053993,4413.070861,20.066096,17579.60209,79.933904,25.10336,398.353044
501,22152061550,22152130427,22152070895,22152125837,4461.738551,20.231717,17591.44883,79.768283,25.36311,394.273412
502,22152130446,22152198947,22152136511,22152191256,4404.425942,20.081459,17528.37294,79.918541,25.127409,397.971794
503,22152198963,22152273984,22152208498,22152264620,6051.122847,25.191613,17969.26379,74.808387,33.674851,296.957511
