统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
251,79324278821,79324367030,79324279948,79324365738,774.520671,2.742351,27468.428437,97.257649,2.819676,3546.506821
252,79324367036,79324443069,79324367942,79324441402,823.828726,3.384057,23520.582270,96.615943,3.502586,2855.033035
253,79324443076,79324537614,79324444327,79324536281,827.350729,2.733292,29442.031338,97.266708,2.810101,3558.591331
254,79324537620,79324612946,79324538682,79324611157,912.839369,3.784882,23205.202832,96.215118,3.933770,2542.090495
255,79324612957,79324687044,79324614517,79324685686,934.291575,3.938613,22787.044917,96.061387,4.100100,2438.965045
256,79324687053,79324773689,79324688199,79324772293,813.903078,2.934115,26925.399475,97.065885,3.022808,3308.182533
257,79324773723,79324852698,79324774654,79324850582,975.595075,3.858183,24310.791868,96.141817,4.013012,2491.893666
258,79324852707,79324939593,79324854187,79324937960,996.727098,3.582856,26822.620998,96.417144,3.715994,2691.069708
259,79324939600,79325017082,79324940742,79325015518,866.412954,3.492424,23941.942007,96.507576,3.618808,2763.340724
260,79325017087,79325109825,79325018327,79325108437,841.438745,2.833790,28851.615415,97.166210,2.916435,3428.843227
261,79325109862,79325194620,79325110860,79325192796,903.554086,3.329479,26234.446351,96.670521,3.444152,2903.472714
262,79325194626,79325277947,79325196156,79325276758,870.575323,3.263283,25807.323335,96.736717,3.373365,2964.398676
263,79325277953,79325360000,79325279056,79325358567,811.981985,3.090911,25458.004586,96.909089,3.189496,3135.291798
264,79325360006,79325437431,79325361112,79325435960,825.109454,3.328382,23964.995124,96.671618,3.442978,2904.462553
265,79325437436,79325527311,79325438879,79325525772,954.783233,3.317942,27821.589371,96.682058,3.431807,2913.916834
266,79325527316,79325611098,79325528663,79325609662,891.066981,3.321716,25934.435657,96.678284,3.435845,2910.492275
267,79325611105,79325691726,79325613305,79325690318,1155.217272,4.475261,24658.189524,95.524739,4.684923,2134.506652
268,79325691733,79325767194,79325692575,79325765817,710.484237,2.940592,23450.782557,97.059408,3.029682,3300.675980
269,79325767202,79325841933,79325768035,79325840575,701.519136,2.931849,23226.014673,97.068151,3.020403,3310.816979
270,79325841940,79325926165,79325842826,79325924820,714.326423,2.648857,26253.016917,97.351143,2.720931,3675.212909
271,79325926172,79326010803,79325927047,79326009404,728.094257,2.686959,26369.243045,97.313041,2.761150,3621.679859
272,79326010809,79326099644,79326011760,79326097774,903.233904,3.175550,27540.149243,96.824450,3.279699,3049.060617
273,79326099651,79326179468,79326101172,79326178207,890.746799,3.485473,24665.233531,96.514527,3.611345,2769.051042
274,79326179473,79326255925,79326180557,79326254752,722.651160,2.952179,23755.916166,97.047821,3.041984,3287.328312
275,79326255931,79326341380,79326256677,79326339559,821.907633,3.004131,26537.338684,96.995869,3.097174,3228.749513
276,79326341386,79326416265,79326342850,79326414839,925.326474,3.859560,23049.594297,96.140440,4.014502,2490.968858
277,79326416272,79326498316,79326417182,79326496873,753.388648,2.867973,25515.637377,97.132027,2.952655,3386.782830
278,79326498323,79326585136,79326499263,79326583709,757.871198,2.726550,27038.103599,97.273450,2.802975,3567.638361
279,79326585142,79326670277,79326586049,79326669060,680.066931,2.494861,26578.642184,97.505139,2.558697,3908.239171
280,79326670284,79326754062,79326671411,79326753098,669.500919,2.495882,26154.720990,97.504118,2.559771,3906.599713
281,79326754067,79326836070,79326754853,79326834661,702.799865,2.676731,25553.098691,97.323269,2.750351,3635.899772
282,79326836076,79326914131,79326837230,79326913088,703.440229,2.814682,24288.379116,97.185318,2.896201,3452.799272
283,79326914137,79326999252,79326915279,79326997929,789.249051,2.896082,26463.056421,97.103918,2.982456,3352.941176
284,79326999258,79327071866,79327000321,79327070603,744.743729,3.203504,22503.043332,96.796496,3.309524,3021.582115
285,79327071872,79327149137,79327072803,79327147645,775.801400,3.135961,23963.074031,96.864039,3.237487,3088.815518
286,79327149173,79327227634,79327150210,79327226420,720.730067,2.868941,24401.083240,97.131059,2.953681,3385.606397
287,79327227639,79327306879,79327228607,79327305298,816.144353,3.216810,24555.090864,96.783190,3.323728,3008.670067
288,79327306884,79327390846,79327308265,79327389661,821.587450,3.056144,26061.547978,96.943856,3.152489,3172.096648
289,79327390851,79327494385,79327392030,79327493229,747.625369,2.255298,32402.115508,97.744702,2.307335,4334.004283
290,79327494390,79327570720,79327495476,79327569266,813.262714,3.327656,23626.242387,96.672344,3.442201,2905.118110
291,79327570726,79327644975,79327572113,79327643919,782.205043,3.290280,22991.000960,96.709720,3.402223,2939.255014
292,79327644983,79327722308,79327645753,79327721046,650.610171,2.627869,24107.476190,97.372131,2.698790,3705.364173
293,79327722313,79327797731,79327723344,79327796409,753.388648,3.119945,23394.110313,96.880055,3.220420,3105.184870
294,79327797737,79327877916,79327798614,79327876412,762.353749,2.969606,24909.532528,97.030394,3.060490,3267.450651
295,79327877922,79327959843,79327879043,79327958688,728.734621,2.778286,25500.908997,97.221714,2.857681,3499.340949
296,79327959849,79328043622,79327960756,79328041955,824.148908,3.072589,25998.472091,96.927411,3.169990,3154.584305
297,79328043628,79328119208,79328044750,79328117829,800.775609,3.309076,23398.592863,96.690924,3.422324,2921.991204
298,79328119214,79328196525,79328120276,79328195308,729.695167,2.947834,24023.908643,97.052166,3.037371,3292.321194
299,79328196588,79328277717,79328197658,79328276322,789.249051,3.038371,25186.810288,96.961629,3.133581,3191.237323
300,79328277723,79328352753,79328278743,79328351369,769.717939,3.204052,23253.550340,96.795948,3.310109,3021.048253
301,79328352759,79328426389,79328354003,79328424795,908.677001,3.854407,22666.336239,96.145593,4.008928,2494.432699
302,79328426398,79328502038,79328427717,79328500638,870.575323,3.594659,23348.004080,96.405341,3.728693,2681.905112
303,79328502044,79328579437,79328503328,79328578219,801.095791,3.232851,23978.762957,96.767149,3.340855,2993.245404
304,79328579443,79328659408,79328580549,79328658119,766.836299,2.995060,24836.530993,97.004940,3.087534,3238.830898
305,79328659416,79328734403,79328660371,79328732601,882.742245,3.676637,23126.758200,96.323363,3.816974,2619.876678
306,79328734410,79328807581,79328735601,79328806038,875.378055,3.736453,22552.671568,96.263547,3.881483,2576.335040
307,79328807587,79328887193,79328809030,79328885471,1013.376571,3.975831,24475.045322,96.024169,4.140448,2415.197472
308,79328887199,79328967530,79328888413,79328965843,928.848478,3.611308,24791.705489,96.388692,3.746610,2669.079628
309,79328967536,79329049331,79328968995,79329048133,850.724028,3.248365,25338.576637,96.751635,3.357426,2978.471961
310,79329049337,79329127297,79329050370,79329126116,708.883326,2.839918,24252.518713,97.160082,2.922927,3421.228546
311,79329127304,79329204182,79329128417,79329203012,730.975896,2.969640,23883.989034,97.030360,3.060527,3267.411301
312,79329204188,79329287061,79329205219,79329285531,819.986540,3.090271,25714.470505,96.909729,3.188814,3135.962515
313,79329287068,79329361908,79329288153,79329360569,776.121582,3.238910,23186.312084,96.761090,3.347327,2987.458746
314,79329361914,79329436690,79329363395,79329434899,1047.636063,4.375736,22894.305944,95.624264,4.575968,2185.330073
315,79329436725,79329510548,79329438188,79329509049,948.379590,4.012300,22688.428808,95.987700,4.180014,2392.336259
316,79329510555,79329584987,79329511863,79329583423,919.563195,3.858555,22912.236146,96.141445,4.013415,2491.643454
317,79329584995,79329662342,79329586058,79329660867,812.622350,3.281317,23952.508019,96.718683,3.392640,2947.557132
318,79329662348,79329737150,79329663707,79329735703,898.431171,3.751237,23051.835572,96.248763,3.897439,2565.787598
319,79329737157,79329824584,79329738140,79329823159,770.998667,2.754298,27221.567983,97.245702,2.832308,3530.689369
320,79329824590,79329906290,79329825483,79329904295,924.686109,3.534884,25234.197249,96.465116,3.664417,2728.947368
321,79329906297,79329987343,79329907758,79329986246,819.025993,3.156232,25130.458226,96.843768,3.259097,3068.334636
322,79329987352,79330061753,79329988180,79330060296,731.616260,3.071195,23090.257433,96.928805,3.168506,3156.061269
323,79330061759,79330136036,79330063166,79330134890,817.425082,3.437134,22964.746022,96.562866,3.559478,2809.400705
324,79330136042,79330207327,79330136826,79330205668,782.205043,3.427088,22041.981006,96.572912,3.548706,2817.928776
325,79330207333,79330267544,79330208778,79330266185,897.790807,4.656956,18380.697882,95.343044,4.884422,2047.325250
326,79330267549,79330339426,79330268835,79330338059,849.443299,3.691028,22164.290595,96.308972,3.832486,2609.272522
327,79330339432,79330414283,79330340898,79330412969,890.106435,3.714045,23075.849235,96.285955,3.857307,2592.482014
328,79330414288,79330484948,79330415556,79330483483,875.057873,3.867818,21749.014319,96.132182,4.023437,2485.437248
329,79330484953,79330557507,79330486050,79330556057,815.503989,3.510489,22414.993235,96.489511,3.638208,2748.606203
330,79330557513,79330636275,79330558934,79330634927,886.584431,3.515655,24331.603709,96.484345,3.643757,2744.420368
331,79330636281,79330707965,79330637812,79330706656,909.317365,3.961832,22042.621370,96.038168,4.125269,2424.084507
332,79330707969,79330783021,79330709488,79330781599,941.655764,3.918616,23088.656522,96.081384,4.078435,2451.921115
333,79330783027,79330863609,79330784518,79330862555,814.863625,3.158274,24986.056066,96.841726,3.261273,3066.286837
334,79330863613,79330936374,79330864366,79330934948,697.676950,2.994736,22599.097983,97.005264,3.087189,3239.192290
335,79330936379,79331011658,79330937653,79331010011,935.252121,3.880232,23167.741518,96.119768,4.036872,2477.165354
336,79331011665,79331095825,79331012814,79331094338,844.000202,3.132129,26102.531296,96.867871,3.233404,3092.716237
337,79331095831,79331181078,79331097327,79331179492,986.801451,3.615376,26307.768068,96.384624,3.750989,2665.963660
338,79331181085,79331264547,79331182095,79331262677,922.124652,3.450672,25800.919691,96.549328,3.573999,2797.986111
339,79331264557,79331332744,79331266059,79331331428,902.273357,4.132753,20929.988326,95.867247,4.310912,2319.694819
340,79331332751,79331411409,79331334284,79331409629,1060.763532,4.211905,24124.125663,95.788095,4.397107,2274.222759
341,79331411415,79331486352,79331412883,79331484724,991.284001,4.131470,23002.207336,95.868530,4.309517,2320.445736
342,79331486362,79331563852,79331487288,79331562164,836.956195,3.373338,23973.960224,96.626662,3.491105,2864.422341
343,79331563858,79331635624,79331565152,79331634302,837.596559,3.645180,22140.597114,96.354820,3.783080,2643.348624
344,79331635629,79331719624,79331637143,79331718283,914.120098,3.399012,25979.581343,96.600988,3.518610,2842.031524
345,79331719629,79331779806,79331721057,79331778370,917.001737,4.759293,18350.600758,95.240707,4.997121,2001.152235
346,79331779811,79331855656,79331780935,79331854140,845.280931,3.480783,23438.935817,96.519217,3.606311,2772.916667
347,79331855661,79331931534,79331857055,79331930093,907.716454,3.736507,23385.465394,96.263493,3.881541,2576.296296
348,79331931540,79332007188,79331932609,79332005730,809.100346,3.340472,23412.040515,96.659528,3.455916,2893.589236
349,79332007196,79332078555,79332008507,79332077535,746.344640,3.266582,22101.534889,96.733418,3.376891,2961.304161
350,79332078560,79332154229,79332079321,79332152727,724.572253,2.990657,23503.292433,97.009343,3.082854,3243.747238
351,79332154234,79332235919,79332155595,79332234445,907.716454,3.470649,25246.364171,96.529351,3.595434,2781.305115
352,79332235924,79332310248,79332237328,79332308907,878.900059,3.693289,22918.319607,96.306711,3.834924,2607.613843
353,79332310253,79332383035,79332311550,79332381825,802.696702,3.444533,22500.802056,96.555467,3.567414,2803.151177
354,79332383041,79332454177,79332384136,79332452798,792.130691,3.477845,21984.348215,96.522155,3.603157,2775.343573
355,79332454182,79332526826,79332455625,79332525311,947.098861,4.071912,22312.214758,95.928088,4.244755,2355.848546
356,79332526831,79332604771,79332528268,79332602861,1071.649726,4.294329,23883.348670,95.705671,4.487016,2228.652525
357,79332604778,79332679899,79332606220,79332678420,935.252121,3.888393,23117.152735,96.111607,4.045706,2471.756248
358,79332679905,79332760139,79332680996,79332758782,783.805954,3.051076,24905.690342,96.948924,3.147096,3177.532680
359,79332760144,79332838045,79332761623,79332836805,870.575323,3.490327,24071.935969,96.509673,3.616557,2765.060684
360,79332838052,79332913270,79332839011,79332911566,852.645121,3.540376,23230.817406,96.459624,3.670319,2724.558768
361,79332913277,79332989135,79332914420,79332987591,860.329493,3.542145,23428.049623,96.457855,3.672220,2723.148493
362,79332989141,79333063561,79332990209,79333062064,821.267268,3.446654,23006.689886,96.553346,3.569689,2801.364522
363,79333063569,79333138344,79333064502,79333136737,813.262714,3.396857,23128.359111,96.603143,3.516301,2843.897638
364,79333138355,79333225746,79333139359,79333224153,831.513098,2.971702,27149.526995,97.028298,3.062717,3265.075087
365,79333225753,79333308820,79333226931,79333307284,868.974412,3.267242,25727.597974,96.732758,3.377596,2960.685335
366,79333308830,79333389793,79333309847,79333388527,730.975896,2.819807,25191.933202,97.180193,2.901627,3446.342532
367,79333389799,79333476385,79333390939,79333475002,807.819617,2.913866,26915.473828,97.086134,3.001320,3331.866825
368,79333476392,79333555907,79333477482,79333554740,722.651160,2.838458,24736.634155,97.161542,2.921380,3423.039433
369,79333555914,79333634910,79333556895,79333633525,757.551016,2.995088,24535.559752,97.004912,3.087564,3238.799662
370,79333634916,79333724310,79333635915,79333723043,725.532799,2.534846,27896.832182,97.465154,2.600771,3845.013239
371,79333724316,79333796990,79333725364,79333795615,775.801400,3.334067,22493.117684,96.665933,3.449061,2899.339662
372,79333796996,79333870741,79333797989,79333869484,720.409884,3.051054,22891.424305,96.948946,3.147073,3177.555556
373,79333870748,79333946081,79333872090,79333944739,859.368947,3.562848,23260.914530,96.437152,3.694476,2706.743666
374,79333946118,79334018543,79333946994,79334017301,678.145838,2.924405,22511.047886,97.075595,3.012502,3319.499528
375,79334018549,79334097183,79334019747,79334095764,837.916741,3.328077,24339.288081,96.671923,3.442651,2904.738250
376,79334097190,79334168384,79334098516,79334167105,834.074555,3.659016,21960.974916,96.340984,3.797985,2632.975048
377,79334168393,79334246502,79334169437,79334245134,772.279396,3.087992,24236.829787,96.912008,3.186388,3138.349917
378,79334246507,79334322137,79334247592,79334320469,881.461516,3.640090,23333.916065,96.359910,3.777598,2647.184889
379,79334322143,79334397722,79334323220,79334395730,982.639082,4.060652,23216.409208,95.939348,4.232520,2362.658847
380,79334397729,79334479834,79334399210,79334478541,888.185342,3.378601,25400.371796,96.621399,3.496742,2859.805335
381,79334479839,79334561990,79334480869,79334560901,678.466020,2.579396,25624.819497,97.420604,2.647691,3776.875885
382,79334561996,79334643174,79334562786,79334641947,645.807439,2.484663,25345.940826,97.515337,2.547972,3924.690134
383,79334643209,79334723512,79334644211,79334722382,682.628388,2.654944,25028.960477,97.345056,2.727354,3666.557223
384,79334723519,79334794931,79334724400,79334793442,758.831745,3.318770,22106.017440,96.681230,3.432693,2913.164557
385,79334794936,79334875258,79334796284,79334873997,835.355284,3.248176,24882.317043,96.751824,3.357225,2978.650824
386,79334875263,79334959634,79334876440,79334958401,771.639032,2.856432,26242.450905,97.143568,2.940423,3400.871369
387,79334959643,79335039887,79334960676,79335038691,713.686059,2.777778,24979.012059,97.222222,2.857143,3500.000000
388,79335039893,79335113582,79335041160,79335112451,767.796846,3.254217,22826.107142,96.745783,3.363678,2972.935780
389,79335113588,79335195886,79335114627,79335193874,976.875803,3.707259,25373.476493,96.292741,3.849988,2597.410685
390,79335195893,79335275928,79335197354,79335274255,1003.450923,3.915787,24622.329120,96.084213,4.075370,2453.765156
391,79335275934,79335358818,79335277416,79335357124,1016.898575,3.831861,25521.080474,96.168139,3.984544,2509.697733
392,79335358825,79335440535,79335360264,79335439203,887.224795,3.391262,25274.860385,96.608738,3.510305,2848.754962
393,79335440540,79335517460,79335441713,79335516129,801.736156,3.255330,23826.676426,96.744670,3.364868,2971.884984
394,79335517467,79335598466,79335518510,79335597319,701.198954,2.703737,25233.236702,97.296263,2.778870,3598.584475
395,79335598472,79335675966,79335599282,79335674385,765.555570,3.085400,24046.641577,96.914600,3.183628,3141.070682
396,79335675977,79335762661,79335677134,79335761086,874.737691,3.151677,26879.933607,96.848323,3.254241,3072.913616
397,79335762667,79335839714,79335763764,79335838059,881.141334,3.571846,23787.934383,96.428154,3.704152,2699.672965
398,79335839720,79335928527,79335841236,79335927250,894.268803,3.145022,27540.149243,96.854978,3.247146,3079.627641
399,79335928534,79336005093,79335929520,79336003914,693.194400,2.827884,23819.632418,97.172116,2.910181,3436.212471
400,79336005099,79336085804,79336006063,79336084721,655.412904,2.536398,25184.889195,97.463602,2.602405,3842.598925
401,79336085810,79336180659,79336086666,79336179538,633.000152,2.084366,29735.958571,97.915634,2.128736,4697.622661
402,79336180664,79336252026,79336181526,79336250660,713.365877,3.122110,22135.474199,96.877890,3.222727,3102.962298
403,79336252031,79336335115,79336252998,79336333940,685.830210,2.578114,25916.185273,97.421886,2.646339,3778.804855
404,79336335121,79336411533,79336335990,79336409963,780.924315,3.191907,23684.835724,96.808093,3.297149,3032.923329
405,79336411541,79336495458,79336412484,79336494069,746.664822,2.778936,26122.062409,97.221064,2.858369,3498.499142
406,79336495466,79336574612,79336496432,79336573195,762.994113,3.010891,24578.143981,96.989109,3.104360,3221.275703
407,79336574619,79336646787,79336575510,79336645563,677.185291,2.930662,22429.721614,97.069338,3.019143,3312.198582
408,79336646793,79336728127,79336647792,79336727059,661.816547,2.541373,25379.880137,97.458627,2.607643,3834.881471
409,79336728133,79336814226,79336729082,79336812673,801.095791,2.906160,26764.347843,97.093840,2.993145,3340.967226
410,79336814234,79336888940,79336815312,79336887545,791.810509,3.310310,23127.718747,96.689690,3.423643,2920.865346
411,79336888947,79336973834,79336889935,79336972323,800.135245,2.943914,26379.168692,97.056086,3.033209,3296.838735
412,79336973849,79337048903,79336975108,79337047358,897.790807,3.735977,23133.161844,96.264023,3.880969,2576.676177
413,79337048911,79337133355,79337049984,79337131682,879.220241,3.251859,26158.242994,96.748141,3.361159,2975.163875
414,79337133362,79337223043,79337134463,79337221633,803.977431,2.799924,27910.279833,97.200076,2.880578,3471.525289
415,79337223052,79337307655,79337224092,79337306287,770.998667,2.846235,26317.373533,97.153765,2.929619,3413.413621
416,79337307663,79337386731,79337308506,79337385595,633.640516,2.502909,24682.523368,97.497091,2.567163,3895.351187
417,79337386737,79337460339,79337387589,79337459214,633.000152,2.686068,22933.047987,97.313932,2.760209,3622.913505
418,79337460345,79337533972,79337461536,79337532210,945.497951,4.010757,22628.554743,95.989243,4.178340,2393.294954
419,79337533980,79337608535,79337535057,79337607060,817.104900,3.422976,23054.076848,96.577024,3.544297,2821.434169
420,79337608543,79337685268,79337610095,79337683904,933.651210,3.800587,23632.325848,96.199413,3.950738,2531.172840
421,79337685276,79337762413,79337686262,79337761219,697.997132,2.826141,23999.894980,97.173859,2.908334,3438.394495
422,79337762419,79337835728,79337763452,79337834621,685.189846,2.919150,22787.044917,97.080850,3.006927,3325.654206
423,79337835734,79337916500,79337836818,79337915493,669.500919,2.588961,25190.332291,97.411039,2.657769,3762.553802
424,79337916507,79337989647,79337917293,79337988413,646.767985,2.761827,22771.355991,97.238173,2.840270,3520.792079
425,79337989652,79338067714,79337990755,79338066567,720.409884,2.882324,24273.650736,97.117676,2.967868,3369.422222
426,79338067720,79338151924,79338068907,79338150716,766.836299,2.844283,26193.783215,97.155717,2.927551,3415.824635
427,79338151929,79338232000,79338153060,79338230964,693.834764,2.706348,24943.471838,97.293652,2.781629,3595.016151
428,79338232008,79338317037,79338232752,79338315438,750.186826,2.755530,26474.582979,97.244470,2.833611,3529.065301
429,79338317072,79338399518,79338318521,79338398096,919.243013,3.482279,25478.496245,96.517721,3.607917,2771.682341
430,79338399523,79338474455,79338401042,79338473220,881.781699,3.675332,23110.108727,96.324668,3.815567,2620.842411
431,79338474460,79338547310,79338475464,79338545993,743.142819,3.185999,22582.128328,96.814001,3.290845,3038.733305
432,79338547319,79338633022,79338548311,79338631577,780.283950,2.843541,26660.288638,97.156459,2.926765,3416.741896
433,79338633027,79338712586,79338634363,79338711599,743.783183,2.919846,24729.590148,97.080154,3.007665,3324.838571
434,79338712591,79338793585,79338713382,79338792198,697.356768,2.689088,25235.477978,97.310912,2.763398,3618.732782
435,79338793591,79338876287,79338794412,79338874923,699.598043,2.642208,25778.186757,97.357792,2.713915,3684.713959
436,79338876293,79338959007,79338877858,79338957653,934.611757,3.529028,25548.936323,96.470972,3.658124,2733.641658
437,79338959012,79339038682,79338960016,79339037469,709.843873,2.782729,24799.069679,97.217271,2.862381,3493.594948
438,79339038688,79339095235,79339039961,79339094015,798.214152,4.408722,17307.127063,95.591278,4.612055,2168.231047
439,79339095241,79339169342,79339096253,79339167907,783.485772,3.302250,22942.333270,96.697750,3.415022,2928.238660
440,79339169360,79339246065,79339170473,79339244228,944.537404,3.845903,23615.036011,96.154097,3.999729,2500.169492
441,79339246101,79339336985,79339247502,79339335800,827.991094,2.845385,28271.445322,97.154615,2.928719,3414.462490
442,79339336992,79339418854,79339337806,79339417513,689.992578,2.632479,25520.760292,97.367521,2.703652,3698.700696
443,79339418860,79339500215,79339419882,79339499136,672.702741,2.582509,25375.717768,97.417491,2.650970,3772.203713
444,79339500222,79339582559,79339501055,79339581345,655.412904,2.486124,25707.426497,97.513876,2.549508,3922.325354
445,79339582565,79339665297,79339583523,79339664085,694.795311,2.622927,25794.516048,97.377073,2.693578,3712.534562
446,79339665304,79339741501,79339666201,79339740049,752.107919,3.082799,23644.812953,96.917201,3.180858,3143.805875
447,79339741508,79339816211,79339742439,79339814840,737.059357,3.081536,23181.509352,96.918464,3.179514,3145.134666
448,79339816218,79339891712,79339817138,79339889989,846.241478,3.500940,23325.591328,96.499060,3.627953,2756.375331
449,79339891718,79339965343,79339892860,79339964287,703.760412,2.985399,22869.651917,97.014601,3.077268,3249.636033
450,79339965352,79340043741,79339966317,79340042560,687.110939,2.737629,24411.649252,97.262371,2.814685,3552.795899
451,79340043746,79340119235,79340044709,79340118106,669.821101,2.771265,23500.410794,97.228735,2.850253,3508.460803
452,79340119240,79340189898,79340120139,79340188824,631.719423,2.792324,21991.712405,97.207676,2.872534,3481.246832
453,79340189903,79340270611,79340190821,79340269277,721.050249,2.790306,25120.212396,97.209694,2.870399,3483.836590
454,79340270621,79340352608,79340271670,79340350649,963.107970,3.668874,25287.667671,96.331126,3.808607,2625.631649
455,79340352615,79340430776,79340353974,79340429643,797.893970,3.188291,24227.864686,96.811709,3.293291,3036.476726
456,79340430781,79340510799,79340431927,79340509523,775.481218,3.026819,24844.855729,96.973181,3.121295,3203.798514
457,79340510804,79340582511,79340512023,79340581188,813.903078,3.544982,22145.399847,96.455018,3.675269,2720.889064
458,79340582516,79340662133,79340583950,79340660525,973.994164,3.820792,24517.949733,96.179208,3.972576,2517.258383
459,79340662141,79340745560,79340663199,79340743821,895.549532,3.352953,25813.726978,96.647047,3.469276,2882.445477
460,79340745567,79340825456,79340746733,79340824308,740.901543,2.896519,24838.131904,97.103481,2.982920,3352.420052
461,79340825462,79340897291,79340826520,79340895713,844.000202,3.669827,22154.364947,96.330173,3.809634,2624.924127
462,79340897299,79340980278,79340898785,79340978922,909.957730,3.424963,25658.438625,96.575037,3.546427,2819.739620
463,79340980283,79341055086,79340981398,79341053938,724.572253,3.025280,23226.014673,96.974720,3.119658,3205.479452
464,79341055092,79341126959,79341056073,79341125625,741.221726,3.221228,22269.310347,96.778772,3.328445,3004.406048
465,79341126966,79341206548,79341127909,79341205279,708.242962,2.779523,24772.494559,97.220477,2.858989,3497.739602
466,79341206556,79341286456,79341208014,79341285011,929.488842,3.633292,24653.066609,96.366708,3.770277,2652.325181
467,79341286462,79341358481,79341287435,79341357292,692.233853,3.001986,22366.965909,96.998014,3.094894,3231.128585
468,79341358486,79341435372,79341359433,79341433719,832.473644,3.381630,23785.052744,96.618370,3.499987,2857.153846
469,79341435382,79341507006,79341436471,79341505825,726.813528,3.169329,22205.914277,96.830671,3.273063,3055.242291
470,79341507011,79341576896,79341508056,79341575502,780.924315,3.490019,21595.006695,96.509981,3.616226,2765.313653
471,79341576901,79341672099,79341577912,79341670627,795.012330,2.608248,29685.689970,97.391752,2.678100,3733.991140
472,79341672105,79341754254,79341673248,79341752941,786.367412,2.989689,25516.277741,97.010311,3.081827,3244.828990
473,79341754259,79341836503,79341755238,79341835220,724.252070,2.750353,25608.810389,97.249647,2.828136,3535.897436
474,79341836508,79341932009,79341837485,79341930032,945.818133,3.093161,29631.899365,96.906839,3.191892,3132.938389
475,79341932016,79342014464,79341933452,79342013001,928.208113,3.516156,25470.171509,96.483844,3.644295,2744.015178
476,79342014469,79342331697,79342015894,79342330006,997.687644,0.982259,100573.062049,99.017741,0.992003,10080.616175
477,79342331704,79342428601,79342333045,79342427203,876.978966,2.826713,30147.712843,97.173287,2.908940,3437.677985
478,79342428606,79342504286,79342430088,79342503104,852.965303,3.520085,23378.421387,96.479915,3.648515,2740.840841
479,79342504291,79342574797,79342505276,79342573644,684.549481,3.032366,21890.214657,96.967634,3.127194,3197.754911
480,79342574803,79342657900,79342576080,79342656532,846.881842,3.183027,25759.296009,96.816973,3.287675,3041.663516
481,79342657906,79342733880,79342658929,79342732586,741.862090,3.049728,23583.658158,96.950272,3.145662,3178.981442
482,79342733886,79342808066,79342735005,79342806805,762.033567,3.208412,22989.079867,96.791588,3.314763,3016.806723
483,79342808072,79342882242,79342809199,79342881042,745.063912,3.137387,23002.847700,96.862613,3.239007,3087.365707
484,79342882247,79342957285,79342883234,79342956085,700.238408,2.914523,23325.591328,97.085477,3.002018,3331.092821
485,79342957291,79343033272,79342958280,79343031764,799.494881,3.286348,23528.266643,96.713652,3.398019,2942.891470
486,79343033279,79343110933,79343034245,79343109542,754.669377,3.035259,24108.756918,96.964741,3.130271,3194.611795
487,79343110943,79343191357,79343112017,79343189703,873.456962,3.392444,24873.672124,96.607556,3.511572,2847.727273
488,79343191365,79343266932,79343192650,79343265631,827.991094,3.422129,23367.215011,96.577871,3.543388,2822.157773
489,79343266938,79343343334,79343268054,79343342178,727.453892,2.973978,23733.183232,97.026022,3.065134,3262.500000
490,79343343339,79343419182,79343344367,79343417784,776.761946,3.198713,23506.814437,96.801287,3.304412,3026.257214
491,79343419188,79343496970,79343420267,79343495240,899.391718,3.611375,24005.017895,96.388625,3.746682,2669.028124
492,79343496977,79343575103,79343498451,79343573856,871.215687,3.482835,24143.336593,96.517165,3.608514,2771.223815
493,79343575109,79343651059,79343576144,79343649795,736.098811,3.026991,23581.737065,96.973009,3.121478,3203.610265
494,79343651065,79343733024,79343652064,79343731891,682.628388,2.601301,25559.182152,97.398699,2.670776,3744.230769
495,79343733030,79343803650,79343733980,79343802449,688.711849,3.045879,21922.553056,96.954121,3.141568,3183.124128
496,79343803655,79343879739,79343804643,79343877764,948.699772,3.894380,23412.040515,96.105620,4.052187,2467.802902
497,79343879746,79343954496,79343881079,79343952833,959.265784,4.008027,22974.351487,95.991973,4.175377,2394.993324
498,79343954502,79344034885,79343955738,79344033537,827.350729,3.214610,24909.852710,96.785390,3.321379,3010.797214
499,79344034891,79344106879,79344035938,79344105611,741.221726,3.215814,22308.052389,96.784186,3.322664,3009.632829
500,79344106884,79344180813,79344108044,79344179271,865.132226,3.654858,22805.615483,96.345142,3.793505,2636.084382
501,79344180819,79344254508,79344182301,79344253309,858.408400,3.638264,22735.495588,96.361736,3.775631,2648.563969
502,79344254513,79344326611,79344255600,79344325365,746.985005,3.235873,22337.509149,96.764127,3.344084,2990.355765
503,79344326617,79344399712,79344327649,79344398728,645.487256,2.758055,22758.228522,97.241945,2.836281,3525.744048
504,79344399720,79344481104,79344400501,79344479745,685.189846,2.629509,25372.515947,97.370491,2.700520,3702.990654
505,79344481110,79344564496,79344482093,79344563300,697.676950,2.613148,26001.033548,97.386852,2.683266,3726.801285
506,79344564500,79344640818,79344565477,79344639628,693.834764,2.839435,23741.828151,97.160565,2.922415,3421.827411
507,79344640823,79344715962,79344641794,79344714736,703.440229,2.923914,23354.727906,97.076086,3.011982,3320.072827
