统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
246,78299415650,78299473657,78299417149,78299472138,966.309792,5.202820,17606.497393,94.797180,5.488370,1822.034460
247,78299473663,78299531310,78299475200,78299529794,977.516168,5.296026,17480.025435,94.703974,5.592190,1788.208320
248,78299531315,78299589442,78299532821,78299587997,944.857586,5.076815,17666.371459,94.923185,5.348340,1869.739072
249,78299589448,78299646543,78299590861,78299645178,889.466071,4.865575,17391.334974,95.134425,5.114421,1955.255580
250,78299646549,78299703618,78299648027,78299702423,855.846943,4.683804,17416.629365,95.316196,4.913964,2035.016835
251,78299703624,78299758995,78299704510,78299757524,754.669377,4.256741,16974.137605,95.743259,4.445995,2249.215104
252,78299759001,78299817939,78299760165,78299816621,794.692148,4.211205,18076.204637,95.788795,4.396344,2274.617244
253,78299817945,78299874730,78299819107,78299873175,869.934958,4.784714,17311.609613,95.215286,5.025154,1989.988958
254,78299874735,78299931428,78299876063,78299929663,990.323454,5.455700,17161.764357,94.544300,5.770522,1732.945360
255,78299931434,78299992874,78299932822,78299988650,1796.862343,9.134115,17875.130234,90.865885,10.052304,994.796864
256,78299992896,78300050387,78299994524,78300048351,1173.147474,6.373171,17234.445710,93.626829,6.806993,1469.077511
257,78300050394,78300106037,78300051897,78300104414,1000.889466,5.617957,16815.007066,94.382043,5.952358,1680.006398
258,78300106044,78300162342,78300107245,78300161151,765.875753,4.248819,17259.740102,95.751181,4.437354,2253.595318
259,78300162349,78300218478,78300163210,78300216808,810.381074,4.509255,17161.123993,95.490745,4.722191,2117.661004
260,78300218484,78300274802,78300219878,78300273141,978.156532,5.424553,17053.862966,94.575447,5.735689,1743.469722
261,78300274808,78300330594,78300276394,78300329153,969.191431,5.426093,16892.491152,94.573907,5.737410,1742.946812
262,78300330600,78300386520,78300332045,78300385002,948.699772,5.298641,16955.887222,94.701359,5.595105,1787.276409
263,78300386526,78300442656,78300387761,78300441283,835.035102,4.646357,17136.790148,95.353643,4.872763,2052.223926
264,78300442661,78300499650,78300443833,78300497986,908.036637,4.976399,17338.825098,95.023601,5.237014,1909.485190
265,78300499656,78300557515,78300501293,78300556109,974.314346,5.259337,17551.105877,94.740663,5.551299,1801.380217
266,78300557521,78300614977,78300559094,78300613448,993.205094,5.398914,17403.181714,94.601086,5.707032,1752.224371
267,78300614983,78300671817,78300616407,78300669919,1063.645172,5.845093,17133.588326,94.154907,6.207953,1610.836845
268,78300671823,78300730028,78300673103,78300728588,870.895505,4.673138,17765.307749,95.326862,4.902226,2039.889706
269,78300730065,78300788307,78300731228,78300786745,872.496416,4.678754,17775.553579,95.321246,4.908406,2037.321101
270,78300788314,78300843687,78300789909,78300841736,1135.365978,6.403843,16594.081369,93.596157,6.841994,1461.562324
271,78300843695,78300899245,78300845051,78300897623,953.502505,5.360936,16832.617086,94.639064,5.664612,1765.345870
272,78300899252,78300955308,78300900669,78300954028,863.531315,4.811260,17084.600454,95.188740,5.054443,1978.457545
273,78300955315,78301011861,78300956387,78301010393,813.262714,4.491918,17291.758319,95.508082,4.703181,2126.220472
274,78301011896,78301070038,78301013171,78301068550,884.663338,4.752159,17731.368439,95.247841,4.989256,2004.306913
275,78301070045,78301127301,78301071156,78301125958,785.727047,4.286014,17546.623327,95.713986,4.477939,2233.170334
276,78301127311,78301184387,78301128420,78301183141,754.029012,4.126078,17520.688571,95.873922,4.303649,2323.609342
277,78301184393,78301239645,78301185451,78301238107,831.192916,4.698472,16859.512388,95.301528,4.930112,2028.351310
278,78301239652,78301295921,78301241106,78301294303,983.599629,5.459489,17032.730943,94.540511,5.774762,1731.673177
279,78301295927,78301351904,78301297337,78301350380,939.414489,5.241438,16983.422888,94.758562,5.531361,1807.873211
280,78301351910,78301407627,78301353191,78301406390,806.218706,4.519267,17033.371307,95.480733,4.733172,2112.748213
281,78301407633,78301464409,78301408484,78301462917,750.186826,4.126744,17428.476106,95.873256,4.304374,2323.218096
282,78301464415,78301522503,78301465531,78301521153,789.569233,4.245283,17809.172707,95.754717,4.433498,2255.555556
283,78301522508,78301579657,78301523534,78301578420,724.572253,3.959824,17573.518629,96.040176,4.123091,2425.364560
284,78301579661,78301636245,78301580576,78301634676,795.332512,4.389934,17321.855443,95.610066,4.591497,2177.938808
285,78301636250,78301692937,78301637543,78301691269,948.059408,5.223420,17202.107311,94.776580,5.511298,1814.454576
286,78301692943,78301748789,78301694450,78301747220,984.880358,5.508004,16896.013156,94.491996,5.829070,1715.539662
287,78301748795,78301804764,78301750306,78301803368,930.769571,5.193947,16989.506350,94.806053,5.478497,1825.318197
288,78301804770,78301861135,78301805839,78301859617,828.311276,4.589728,17218.756784,95.410272,4.810517,2078.778508
289,78301861140,78301918657,78301862320,78301917305,810.701257,4.402177,17605.216664,95.597823,4.604892,2171.603476
290,78301918663,78301973841,78301919881,78301972572,796.293059,4.507231,16870.718764,95.492769,4.719971,2118.657016
291,78301973847,78302030004,78301974893,78302028667,762.994113,4.243460,17217.476055,95.756540,4.431510,2256.567352
292,78302030010,78302087492,78302031417,78302086027,919.563195,4.996347,17485.148350,95.003653,5.259110,1901.462396
293,78302087498,78302146575,78302088973,78302144654,1087.338652,5.748430,17828.063455,94.251570,6.099028,1639.605418
294,78302146610,78302204838,78302148163,78302203191,1024.582947,5.495638,17618.984497,94.504362,5.815221,1719.625000
295,78302204846,78302261122,78302206445,78302259539,1018.819668,5.654275,16999.752179,94.345725,5.993144,1668.573224
296,78302261131,78302320502,78302262715,78302318910,1016.898575,5.349413,17992.637091,94.650587,5.651748,1769.363980
297,78302320508,78302378089,78302321893,78302376692,890.746799,4.831455,17545.662780,95.168545,5.076735,1969.769950
298,78302378095,78302435136,78302379464,78302433463,973.994164,5.333006,17289.517044,94.666994,5.633438,1775.115056
299,78302435198,78302492699,78302436299,78302491491,739.300632,4.015582,17671.494373,95.984418,4.183577,2390.298831
300,78302492707,78302547802,78302493826,78302546608,740.581361,4.198203,16899.855342,95.801797,4.382176,2281.971466
301,78302547811,78302603955,78302548726,78302602486,763.314295,4.246224,17212.993505,95.753776,4.434524,2255.033557
302,78302603961,78302660812,78302605166,78302659353,852.965303,4.685933,17349.711292,95.314067,4.916308,2034.046547
303,78302660819,78302718104,78302661990,78302716577,863.851497,4.709784,17477.784160,95.290216,4.942569,2023.239437
304,78302718110,78302775511,78302719536,78302773996,941.655764,5.123604,17437.121024,94.876396,5.400294,1851.751105
305,78302775518,78302831177,78302776977,78302829711,936.532850,5.255215,16884.486597,94.744785,5.546706,1802.871795
306,78302831183,78302887498,78302832693,78302885910,991.924365,5.501199,17039.134586,94.498801,5.821448,1717.785668
307,78302887505,78302945088,78302889147,78302943469,1044.114059,5.663130,17392.935885,94.336870,6.003093,1665.808034
308,78302945094,78303002116,78302946373,78303000592,897.470625,4.915647,17359.957121,95.084353,5.169774,1934.320371
309,78303002122,78303057764,78303003676,78303056137,1018.499485,5.716904,16797.076865,94.283096,6.063552,1649.198365
310,78303057774,78303113509,78303059317,78303112114,940.695218,5.271373,16904.658074,94.728627,5.564710,1797.038802
311,78303113516,78303170357,78303115023,78303168613,1040.912237,5.719463,17158.562536,94.280537,6.066430,1648.415872
312,78303170364,78303227929,78303171651,78303226247,950.620865,5.157648,17480.665800,94.842352,5.438127,1838.868306
313,78303227936,78303282710,78303229173,78303281116,906.435726,5.168511,16631.222500,94.831489,5.450205,1834.793359
314,78303282716,78303339127,78303283861,78303337688,827.350729,4.580667,17234.445710,95.419333,4.800565,2083.088235
315,78303339133,78303396055,78303340215,78303394333,897.790807,4.926039,17327.618722,95.073961,5.181271,1930.028531
316,78303396061,78303451177,78303397554,78303449589,986.481268,5.590028,16660.679260,94.409972,5.921015,1688.899708
317,78303451182,78303507564,78303452552,78303506366,822.227815,4.554645,17230.283342,95.445355,4.771992,2095.560748
318,78303507570,78303562759,78303508652,78303561218,839.837834,4.752759,16830.695993,95.247241,4.989917,2004.041174
319,78303562764,78303618073,78303564125,78303616524,931.730117,5.261350,16777.225570,94.738650,5.553541,1800.652921
320,78303618078,78303673160,78303619623,78303671599,994.485823,5.638866,16641.788512,94.361134,5.975835,1673.406310
321,78303673165,78303727370,78303674448,78303725922,874.417509,5.038281,16481.057062,94.961719,5.305591,1884.804101
322,78303727376,78303782569,78303728882,78303781128,943.576857,5.339445,16728.237698,94.660555,5.640623,1772.853750
323,78303782626,78303838555,78303784101,78303837021,963.428152,5.380035,16944.040481,94.619965,5.685941,1758.723829
324,78303838561,78303895068,78303839670,78303893924,721.370431,3.987117,17371.163497,96.012883,4.152689,2408.078118
325,78303895074,78303950164,78303895950,78303948257,891.066981,5.051734,16747.768811,94.948266,5.320512,1879.518505
326,78303950169,78304005717,78303951633,78304003838,1070.368997,6.018218,16715.110229,93.981782,6.403601,1561.621298
327,78304005723,78304060727,78304007280,78304059097,1020.420578,5.794124,16590.879547,94.205876,6.150491,1625.886414
328,78304060732,78304115727,78304062272,78304114153,997.047280,5.662333,16611.371206,94.337667,6.002197,1666.056519
329,78304115731,78304171107,78304117170,78304169508,972.713435,5.486131,16757.694458,94.513869,5.804578,1722.778144
330,78304171111,78304225770,78304172620,78304224196,987.121633,5.640425,16513.715644,94.359575,5.977586,1672.915991
331,78304225775,78304281556,78304227182,78304280307,850.403846,4.761478,17009.677826,95.238522,4.999529,2000.188253
332,78304281565,78304338367,78304282658,78304336883,825.109454,4.536812,17361.878214,95.463188,4.752420,2104.190920
333,78304338374,78304417309,78304339487,78304415865,818.705811,3.239374,24454.873845,96.760626,3.347823,2987.016034
334,78304417346,78304472453,78304418440,78304470592,946.138315,5.362295,16698.140574,94.637705,5.666130,1764.873096
335,78304472463,78304527231,78304474435,78304525811,1086.057924,6.193398,16449.679209,93.806602,6.602305,1514.622642
336,78304527237,78304585030,78304528805,78304583560,972.713435,5.256692,17531.574765,94.743308,5.548352,1802.337064
337,78304585037,78304639120,78304586082,78304637479,860.009311,4.966440,16456.403035,95.033560,5.225986,1913.514520
338,78304639127,78304695178,78304639956,78304693233,888.185342,4.949064,17058.345516,95.050936,5.206750,1920.583994
339,78304695185,78304748613,78304696389,78304746673,1006.652745,5.884555,16100.040279,94.115445,6.252486,1599.363868
340,78304748619,78304802171,78304750046,78304800690,931.089753,5.430236,16215.305860,94.569764,5.742042,1741.540578
341,78304802177,78304855096,78304803687,78304853651,946.138315,5.584006,15997.581984,94.415994,5.914258,1690.829103
342,78304855103,78304909809,78304856261,78304908142,904.514633,5.163967,16611.371206,94.836033,5.445153,1836.495575
343,78304909814,78304966072,78304911220,78304964764,868.974412,4.824203,17143.834156,95.175797,5.068729,1972.881356
344,78304966078,78305018833,78304967060,78305017458,754.669377,4.467823,16136.541046,95.532177,4.676773,2138.226559
345,78305018838,78305072491,78305020260,78305070823,989.362908,5.759231,16189.371105,94.240769,6.111188,1636.343042
346,78305072495,78305128363,78305073738,78305126731,920.523741,5.146059,16967.413780,94.853941,5.425245,1843.234783
347,78305128369,78305182407,78305129954,78305180791,1024.903129,5.923609,16277.101019,94.076391,6.296595,1588.159950
348,78305182413,78305236156,78305183906,78305234315,1067.487358,6.203599,16140.063050,93.796401,6.613898,1511.967606
349,78305236161,78305289321,78305237699,78305287840,966.629974,5.679082,16054.254228,94.320918,6.021021,1660.847963
350,78305289327,78305342740,78305290822,78305341124,996.086734,5.824425,16105.803558,94.175575,6.184645,1616.907747
351,78305342745,78305396533,78305344227,78305394860,1010.174749,5.865621,16211.783857,94.134379,6.231114,1604.849445
352,78305396539,78305450569,78305398074,78305448933,1015.297664,5.868962,16284.145027,94.131038,6.234885,1603.878903
353,78305450574,78305505942,78305451857,78305504560,853.285485,4.813250,16874.560950,95.186750,5.056638,1977.598499
354,78305505948,78305561112,78305506934,78305559690,770.998667,4.365166,16891.530605,95.634834,4.564410,2190.863787
355,78305561119,78305615372,78305561965,78305613795,775.801400,4.466112,16595.041915,95.533888,4.674899,2139.083780
356,78305615378,78305671949,78305616898,78305670122,1071.649726,5.916459,17041.375861,94.083541,6.288516,1590.200179
357,78305671958,78305728117,78305673576,78305726353,1082.856102,6.022187,16898.254431,93.977813,6.408094,1560.526316
358,78305728123,78305784183,78305729660,78305782537,1019.139850,5.677845,16930.272648,94.322155,6.019630,1661.231543
359,78305784189,78305837861,78305785603,78305836191,987.441815,5.746013,16197.375659,94.253987,6.096307,1640.337224
360,78305837868,78305893492,78305839388,78305891925,988.402361,5.549763,16821.410710,94.450237,5.875859,1701.878847
361,78305893498,78305946298,78305894995,78305944838,946.778679,5.600379,15958.839942,94.399621,5.932628,1685.593507
362,78305946304,78306002219,78305947380,78306000769,808.780164,4.517571,17094.205919,95.482429,4.731312,2113.578781
363,78306002225,78306059076,78306003456,78306057515,893.948621,4.911083,17308.727974,95.088917,5.164727,1936.210602
364,78306059081,78306115320,78306060578,78306113726,989.683090,5.496186,17017.042016,94.503814,5.815835,1719.443546
365,78306115326,78306171470,78306116816,78306169841,998.648191,5.555358,16977.659609,94.444642,5.882131,1700.064123
366,78306171476,78306227617,78306172868,78306226033,952.862140,5.300939,17022.485113,94.699061,5.597668,1786.458333
367,78306227623,78306283653,78306229156,78306281700,1116.155048,6.221667,16823.651985,93.778333,6.634440,1507.286288
368,78306283660,78306340741,78306285111,78306338984,1027.144404,5.620084,17249.174090,94.379916,5.954745,1679.332918
369,78306340748,78306396575,78306342250,78306394874,1025.543493,5.737367,16849.266559,94.262633,6.086576,1642.959725
370,78306396612,78306449452,78306397670,78306447794,869.614776,5.140045,16048.811132,94.859955,5.418562,1845.508100
371,78306449458,78306505673,78306450878,78306504014,985.840904,5.477186,17013.199830,94.522814,5.794565,1725.755115
372,78306505679,78306561787,78306507168,78306560213,980.717989,5.459115,16984.063253,94.540885,5.774343,1731.798890
373,78306561793,78306617448,78306563306,78306615999,948.379590,5.322073,16871.359128,94.677927,5.621240,1778.966914
374,78306617454,78306673797,78306618646,78306672336,849.443299,4.708659,17190.580753,95.291341,4.941330,2023.746702
375,78306673804,78306727148,78306675045,78306725710,857.768036,5.022121,16222.029686,94.977879,5.287674,1891.190743
376,78306727154,78306782082,78306728210,78306780670,790.209598,4.493155,16796.756683,95.506845,4.704537,2125.607780
377,78306782091,78306836878,78306783111,78306835210,860.649675,4.906273,16681.170919,95.093727,5.159408,1938.206845
378,78306836884,78306892294,78306838369,78306890901,921.484288,5.194008,16819.809799,94.805992,5.478565,1825.295344
379,78306892300,78306949176,78306893433,78306947584,872.496416,4.791125,17338.184734,95.208875,5.032225,1987.192661
380,78306949181,78307005298,78306950611,78307003725,961.507059,5.351320,17006.155822,94.648680,5.653877,1768.697969
381,78307005304,78307060179,78307006812,78307058807,922.124652,5.248292,16647.871973,94.751708,5.538994,1805.381944
382,78307060185,78307116859,78307061347,78307115183,908.677001,5.007587,17237.327350,94.992413,5.271565,1896.969697
383,78307116926,78307171101,78307118193,78307169508,915.721009,5.279188,16430.148097,94.720812,5.573419,1794.230769
384,78307171107,78307230021,78307172524,78307228450,956.704326,5.071800,17906.508087,94.928200,5.342774,1871.686747
385,78307230027,78307286618,78307231623,78307284991,1031.947137,5.695252,17087.482094,94.304748,6.039200,1655.848588
386,78307286624,78307342774,78307288138,78307341167,999.288555,5.558326,16978.940338,94.441674,5.885459,1699.102852
387,78307342780,78307399533,78307344520,78307397832,1101.746850,6.063116,17069.551892,93.936884,6.454457,1549.317059
388,78307399539,78307454685,78307401085,78307453605,840.798381,4.761905,16815.967613,95.238095,5.000000,2000.000000
389,78307454691,78307508925,78307456202,78307507040,1087.338652,6.261755,16277.421202,93.738245,6.680042,1496.996466
390,78307508933,78307567141,78307510490,78307565714,955.423598,5.126443,17681.740203,94.873557,5.403448,1850.670241
391,78307567148,78307620823,78307568202,78307619427,784.446319,4.564509,16401.331702,95.435491,4.782821,2090.816327
392,78307620830,78307678564,78307621791,78307676086,1101.106486,5.956629,17384.290966,94.043371,6.333917,1578.801977
393,78307678580,78307733216,78307679558,78307731816,761.393202,4.352442,16732.079884,95.647558,4.550499,2197.560976
394,78307733226,78307787575,78307734277,78307784797,1225.977532,7.045208,16175.603271,92.954792,7.579177,1319.404544
395,78307787582,78307842322,78307789491,78307840923,1059.162621,6.043113,16467.609411,93.956887,6.431793,1554.776300
396,78307842331,78307898485,78307843372,78307896912,836.956195,4.655056,17142.553427,95.344944,4.882331,2048.201989
397,78307898492,78307953159,78307899499,78307951721,782.845408,4.472534,16720.553326,95.527466,4.681935,2135.869121
398,78307953168,78308008060,78307954090,78308006552,778.042675,4.426875,16797.397047,95.573125,4.631924,2158.930041
399,78308008068,78308063113,78308009059,78308061691,772.599578,4.383686,16851.828016,95.616314,4.584663,2181.185247
400,78308063121,78308117644,78308064046,78308115930,844.960749,4.840159,16612.331752,95.159841,5.086346,1966.047745
401,78308117651,78308170941,78308118861,78308169702,784.126136,4.595609,16278.381748,95.404391,4.816978,2075.990200
402,78308170950,78308226438,78308172405,78308224982,932.050299,5.246179,16834.217997,94.753821,5.536641,1806.149090
403,78308226444,78308281019,78308227602,78308279874,737.379539,4.219881,16736.562435,95.780119,4.405800,2269.735128
404,78308281025,78308336715,78308281875,78308335164,768.757392,4.311366,17062.187702,95.688634,4.505620,2219.450229
405,78308336722,78308392100,78308338241,78308390547,983.599629,5.547329,16747.448628,94.452671,5.873131,1702.669271
406,78308392106,78308448640,78308393624,78308446837,1063.324989,5.874341,17037.853857,94.125659,6.240956,1602.318579
407,78308448647,78308518828,78308450127,78308517404,929.809024,4.137872,21540.895908,95.862128,4.316483,2316.701102
408,78308518835,78308576486,78308520315,78308575009,946.778679,5.129139,17512.043652,94.870861,5.406443,1849.644910
409,78308576492,78308632781,78308577666,78308631170,891.707346,4.947681,17131.026869,95.052319,5.205218,1921.149013
410,78308632788,78308692587,78308634532,78308690558,1208.047331,6.309470,17938.526304,93.690530,6.734373,1484.919162
411,78308692601,78308749654,78308694136,78308748218,951.261230,5.207439,17316.092164,94.792561,5.493510,1820.329855
412,78308749660,78308807672,78308750850,78308806107,882.101881,4.749017,17692.306215,95.250983,4.985794,2005.698730
413,78308807679,78308864675,78308809330,78308862974,1073.250637,5.881114,17175.852373,94.118886,6.248602,1600.357995
414,78308864683,78308919363,78308865606,78308918234,657.013815,3.752743,16850.547287,96.247257,3.899065,2564.717349
415,78308919372,78308977627,78308920207,78308975890,823.508543,4.415072,17828.703819,95.584928,4.619004,2164.968896
416,78308977633,78309035530,78308978827,78309033959,885.303702,4.775722,17652.283443,95.224278,5.015236,1993.924051
417,78309035536,78309091868,78309037044,78309090210,1013.696753,5.620251,17022.805295,94.379749,5.954934,1679.279848
418,78309091874,78309148641,78309093320,78309147153,939.414489,5.168496,17236.366803,94.831504,5.450189,1834.798909
419,78309148648,78309204119,78309149832,78309202570,875.057873,4.926899,16885.767326,95.073101,5.182222,1929.674351
420,78309204127,78309260063,78309205641,78309258804,887.865160,4.957451,17021.844749,95.042549,5.216034,1917.165525
421,78309260069,78309315439,78309261142,78309314174,748.585915,4.222503,16979.900884,95.777497,4.408659,2268.263473
422,78309315445,78309369757,78309316398,78309368207,801.415974,4.608558,16588.318089,95.391442,4.831207,2069.876149
423,78309369763,78309432280,78309371112,78309430638,957.664873,4.784299,19059.163902,95.215701,5.024695,1990.170512
424,78309432286,78309493871,78309433668,78309491351,1249.350831,6.335958,18469.068161,93.664042,6.764558,1478.293183
425,78309493878,78309551540,78309495324,78309549594,1086.057924,5.882557,17376.286412,94.117443,6.250230,1599.941038
426,78309551547,78309607437,78309552879,78309605697,983.599629,5.496511,16911.381900,94.503489,5.816199,1719.335937
427,78309607471,78309663355,78309608976,78309661772,988.722544,5.525732,16904.337892,94.474268,5.848928,1709.715026
428,78309663361,78309721021,78309664821,78309719361,998.968373,5.411030,17462.735598,94.588970,5.720572,1748.076923
429,78309721028,78309775899,78309722225,78309774337,883.382609,5.028157,16685.333287,94.971843,5.294366,1888.800290
430,78309775905,78309831978,78309777549,78309830406,1029.705861,5.735381,16923.869005,94.264619,6.084341,1643.563433
431,78309831984,78309888221,78309833377,78309886641,951.901594,5.286555,17054.183148,94.713445,5.581631,1791.590986
432,78309888227,78309944541,78309889740,78309943445,835.355284,4.632951,17195.383485,95.367049,4.858021,2058.451514
433,78309944548,78310000443,78309945448,78309998981,756.270288,4.225780,17140.312152,95.774220,4.412232,2266.426757
434,78310000449,78310056868,78310001978,78310055307,989.362908,5.476878,17074.994989,94.523122,5.794221,1725.857605
435,78310056874,78310113045,78310058385,78310111499,978.796896,5.442310,17006.155822,94.557690,5.755545,1737.455021
436,78310113051,78310169388,78310114561,78310167753,1006.972927,5.582477,17031.130032,94.417523,5.912543,1691.319555
437,78310169396,78310224182,78310170846,78310222446,1020.100396,5.815354,16521.400016,94.184646,6.174419,1619.585687
438,78310224189,78310278772,78310225755,78310277215,999.928920,5.721562,16476.574512,94.278438,6.068791,1647.774576
439,78310278778,78310337774,78310280294,78310336220,982.959265,5.203743,17906.508087,94.796257,5.489397,1821.693811
440,78310337784,78310394738,78310339358,78310393104,1027.144404,5.632616,17208.510954,94.367384,5.968816,1675.374065
441,78310394744,78310450529,78310396355,78310448897,1038.350780,5.813391,16823.011621,94.186609,6.172205,1620.166512
442,78310450535,78310506578,78310452071,78310505099,965.349245,5.379798,16978.620156,94.620202,5.685675,1758.805970
443,78310506586,78310563059,78310507895,78310561634,875.378055,4.841252,17206.269679,95.158748,5.087553,1965.581565
444,78310563065,78310619195,78310564630,78310618090,854.886396,4.756815,17116.938854,95.243185,4.994388,2002.247191
445,78310619202,78310675050,78310620072,78310673434,795.972877,4.451368,17085.561001,95.548632,4.658746,2146.500402
446,78310675057,78310731677,78310676408,78310730106,935.572303,5.160721,17193.142210,94.839279,5.441543,1837.713895
447,78310731683,78310787513,78310733002,78310786095,876.338602,4.902382,16999.431997,95.097618,5.155105,1939.824626
448,78310787519,78310844298,78310789094,78310842629,1038.670962,5.713380,17140.952516,94.286620,6.059587,1650.277435
449,78310844309,78310900438,78310845737,78310898981,923.725563,5.139945,17047.779505,94.860055,5.418451,1845.545927
450,78310900448,78310973427,78310901869,78310971864,955.423598,4.088847,22411.151049,95.911153,4.263162,2345.676944
451,78310973434,78311031183,78310974370,78311029807,740.261179,4.003533,17749.939005,95.996467,4.170500,2397.794118
452,78311031190,78311087796,78311032086,78311086338,753.708830,4.158570,17370.523133,95.841430,4.339011,2304.672897
453,78311087804,78311141242,78311088637,78311139503,823.508543,4.813054,16286.386302,95.186946,5.056423,1977.682737
454,78311141249,78311198733,78311142773,78311197349,931.089753,5.058799,17474.262156,94.941201,5.328349,1876.753783
455,78311198740,78311253091,78311200288,78311251622,965.989609,5.550956,16436.231558,94.449044,5.877196,1701.491548
456,78311253096,78311309392,78311254537,78311308143,861.290040,4.778315,17163.685450,95.221685,5.018095,1992.788104
457,78311309398,78311362486,78311310263,78311361107,718.488791,4.226944,16279.342295,95.773056,4.413500,2265.775401
458,78311362491,78311418811,78311363735,78311417230,904.514633,5.015980,17128.145230,94.984020,5.280867,1893.628319
459,78311418817,78311474899,78311420273,78311473292,980.717989,5.461645,16975.738516,94.538355,5.777174,1730.950049
460,78311474906,78311531098,78311476420,78311529523,989.042726,5.497224,17002.633819,94.502776,5.816997,1719.100032
461,78311531104,78311588061,78311532603,78311586159,1088.939563,5.971171,17147.676342,94.028829,6.350362,1574.713320
462,78311588097,78311644242,78311589416,78311643033,809.420528,4.502627,17167.207454,95.497373,4.714923,2120.925633
463,78311644249,78311700043,78311645313,78311698413,862.570768,4.828476,17001.673272,95.171524,5.073446,1971.046771
464,78311700049,78311756917,78311701680,78311755284,1045.074606,5.739608,17163.045086,94.260392,6.089098,1642.279412
465,78311756923,78311812881,78311758410,78311810888,1114.233955,6.218950,16802.519962,93.781050,6.631350,1507.988506
466,78311812888,78311868316,78311814418,78311866808,972.713435,5.480984,16774.343931,94.519016,5.798817,1724.489796
467,78311868325,78311924707,78311869826,78311923128,986.161086,5.462736,17066.350071,94.537264,5.778395,1730.584416
468,78311924713,78311981611,78311926046,78311980168,888.825706,4.878906,17328.899451,95.121094,5.129153,1949.639769
469,78311981618,78312037154,78311982805,78312035639,865.132226,4.865313,16916.504815,95.134687,5.114131,1955.366395
470,78312037159,78312093558,78312038659,78312091962,991.284001,5.489459,17066.670253,94.510541,5.808303,1721.673127
471,78312093567,78312149635,78312094995,78312148065,959.906148,5.347079,16992.067807,94.652921,5.649143,1770.180120
472,78312149641,78312205918,78312151057,78312204240,990.643637,5.497805,17028.248392,94.502195,5.817648,1718.907563
473,78312205924,78312262649,78312207446,78312260854,1062.044261,5.847510,17100.289381,94.152490,6.210680,1610.129635
474,78312262656,78312318393,78312263918,78312317054,832.793826,4.666559,17013.199830,95.333441,4.894986,2042.906574
475,78312318399,78312375291,78312319394,78312373404,922.765016,5.065739,17293.039047,94.934261,5.336049,1874.045802
476,78312375298,78312430539,78312376466,78312429023,859.368947,4.858710,16827.814353,95.141290,5.106836,1958.159463
477,78312430544,78312489849,78312432081,78312488227,1011.455478,5.326701,17976.948164,94.673299,5.626403,1777.334600
478,78312489855,78312546228,78312491255,78312544632,959.265784,5.314601,17090.363733,94.685399,5.612904,1781.608812
479,78312546234,78312602435,78312547631,78312600833,960.226330,5.336204,17034.331853,94.663796,5.637006,1773.991330
480,78312602442,78312662085,78312603970,78312657753,1876.267521,9.825126,17220.357695,90.174874,10.895636,917.798635
481,78312662092,78312720104,78312663387,78312716947,1425.451025,7.674274,17148.957071,92.325726,8.312173,1203.054807
482,78312720112,78312777527,78312721778,78312775863,1066.206629,5.799878,17317.052710,94.200122,6.156975,1624.174174
483,78312777532,78312833360,78312779007,78312831933,929.168660,5.198108,16945.961574,94.801892,5.483127,1823.776706
484,78312833368,78312889747,78312834816,78312888184,964.068516,5.340641,17087.482094,94.659359,5.641958,1772.434407
485,78312889754,78312945909,78312891191,78312944652,862.570768,4.797436,17117.259036,95.202564,5.039187,1984.446919
486,78312945915,78313005833,78312947047,78313004203,884.343156,4.609633,18300.332157,95.390367,4.832389,2069.370022
487,78313005840,78313062394,78313007264,78313060372,1103.347761,6.093291,17004.234729,93.906709,6.488665,1541.149158
488,78313062401,78313117633,78313063909,78313116297,910.598094,5.149189,16773.703566,94.850811,5.428724,1842.053446
489,78313117642,78313173858,78313119133,78313172432,933.971392,5.188914,17065.389524,94.811086,5.472898,1827.185465
490,78313173864,78313230186,78313175362,78313228669,965.349245,5.353148,17067.950981,94.646852,5.655918,1768.059701
491,78313230192,78313510036,78313231557,78313508159,1038.030598,1.158503,88563.028821,98.841497,1.172081,8531.832202
492,78313510046,78313567693,78313511605,78313566176,984.880358,5.335924,17472.661245,94.664076,5.636693,1774.089727
493,78313567699,78313623697,78313568820,78313622184,843.359838,4.703739,17086.201365,95.296261,4.935912,2025.968109
494,78313623702,78313680479,78313625164,78313678845,991.284001,5.452912,17187.699113,94.547088,5.767404,1733.882429
495,78313680485,78313737083,78313681961,78313735886,855.846943,4.722782,17265.823563,95.277218,4.956885,2017.396184
496,78313737091,78313794813,78313737983,78313793354,752.748284,4.072970,17728.806982,95.927030,4.245905,2355.210549
497,78313794818,78313851725,78313795917,78313850226,831.833280,4.565343,17388.773517,95.434657,4.783738,2090.415704
498,78313851731,78313908062,78313853153,78313906440,974.634528,5.403774,17061.547338,94.596226,5.712463,1750.558476
499,78313908069,78313964185,78313909491,78313962733,920.203559,5.121534,17047.139140,94.878466,5.397994,1852.540014
500,78313964191,78314020721,78313965734,78314019025,1037.070051,5.729701,17062.828067,94.270299,6.077949,1645.291757
501,78314020727,78314076802,78314022105,78314075179,960.866695,5.351761,16993.348536,94.648239,5.654369,1768.543819
