统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
17,74210780079,74210889609,74210799051,74210874195,11009.784127,31.394139,24059.769046,68.605861,45.760141,218.530797
18,74210889684,74210998882,74210905212,74210980347,10906.365286,31.193795,24056.887407,68.806205,45.335729,220.576579
19,74210998900,74211092513,74211011171,74211082433,7156.391701,23.875957,22816.821859,76.124043,31.364542,318.831372
20,74211092533,74211170517,74211098669,74211158681,5754.313974,23.045753,19214.772437,76.954247,29.947344,333.919430
21,74211170535,74211279858,74211189266,74211273809,7934.114194,22.666776,27069.161270,77.333224,29.310528,341.174334
22,74211279880,74211358017,74211289225,74211344270,7393.646689,29.553221,17624.427594,70.446779,41.951131,238.372597
23,74211358036,74211451421,74211376770,74211434120,11537.764527,38.587568,18362.447498,61.412432,62.833479,159.150826
24,74211451435,74211529499,74211467021,74211517946,8689.423935,34.765065,16305.277050,65.234935,53.292096,187.645086
25,74211529511,74211591868,74211532588,74211584606,3310.363464,16.580336,16655.236163,83.419664,19.875812,503.124093
26,74211591876,74211685582,74211598067,74211672057,6312.711680,21.040275,23690.278821,78.959725,26.646844,375.278961
27,74211685590,74211763697,74211701198,74211760257,6098.829990,24.387059,18909.638828,75.612941,32.252493,310.053549
28,74211763706,74211841785,74211776158,74211830169,7706.144488,30.825190,17293.359230,69.174810,44.561293,224.410005
29,74211841792,74211919848,74211844852,74211905160,5682.593168,22.737522,19309.546359,77.262478,29.428931,339.801668
30,74211919858,74211997880,74211935420,74211989795,7571.347794,30.308118,17409.905540,69.691882,43.488736,229.944602
31,74211997887,74212075998,74212004141,74212059706,7218.827224,28.864052,17790.922323,71.135948,40.575902,246.451699
32,74212076009,74212154126,74212088506,74212144452,7098.758910,28.381786,17912.911730,71.618214,39.629285,252.338641
33,74212154133,74212232226,74212160269,74212217457,6693.408282,26.769365,18310.577986,73.230635,36.554872,273.561349
34,74212232236,74212310265,74212247747,74212302219,7542.531399,30.190058,17440.963210,69.809942,43.246071,231.234877
35,74212310273,74212404250,74212316437,74212390382,6413.889246,21.315854,23675.870623,78.684146,27.090405,369.134385
36,74212404259,74212497651,74212419582,74212481870,9958.946242,33.304780,19943.507058,66.695220,49.935782,200.257202
37,74212497659,74212575736,74212513298,74212567034,7793.554221,31.175634,17205.309133,68.824366,45.297380,220.763321
38,74212575743,74212653848,74212581924,74212646259,4408.908493,17.630113,20598.919962,82.369887,21.403591,467.211329
39,74212653856,74212731904,74212660044,74212715228,7320.645154,29.294793,17668.932916,70.705207,41.432299,241.357593
40,74212731912,74212841276,74212744394,74212837171,5310.861668,15.166782,29705.541265,84.833218,17.878353,559.335624
41,74212841284,74212934928,74212850592,74212922861,6843.893902,22.825808,23139.245305,77.174192,29.576997,338.100585
42,74212934937,74213028617,74212938037,74213016321,4929.524702,16.434671,25065.141063,83.565329,19.666854,508.469732
43,74213028625,74213122321,74213031756,74213118517,2220.463355,7.401597,27779.325325,92.598403,7.993223,1251.059841
44,74213122331,74213231642,74213131681,74213216493,7844.143004,22.412200,27155.290274,77.587800,28.886243,346.185559
45,74213231650,74213325351,74213247203,74213322508,5890.071215,19.632661,24111.318376,80.367339,24.428657,409.355295
46,74213325359,74213434701,74213337814,74213421200,8310.648427,23.738362,26698.710498,76.261638,31.127527,321.259054
47,74213434724,74213528370,74213450270,74213522886,6733.431053,22.456912,23250.348518,77.543088,28.960560,345.297194
48,74213528376,74213622090,74213537680,74213615122,5210.004284,17.363468,24795.547675,82.636532,21.011854,475.921829
49,74213622100,74213715824,74213628298,74213712777,2960.084169,9.864069,27048.669611,90.135931,10.943548,913.780422
50,74213715831,74213809581,74213728267,74213805702,5223.772117,17.402667,24793.306400,82.597333,21.069284,474.624579
51,74213809588,74213903189,74213818820,74213890369,7060.657232,23.559577,22908.714142,76.440423,30.820836,324.455832
52,74213903197,74213981276,74213906266,74213976070,2649.507464,10.598240,22349.996254,89.401760,11.854622,843.552870
53,74213981283,74214074992,74213990611,74214060604,7593.440364,25.308135,22410.510684,74.691865,33.883388,295.129870
54,74214075002,74214168753,74214090617,74214160162,7750.329628,25.819458,22267.069072,74.180542,34.806241,287.304800
55,74214168762,74214278020,74214174862,74214270475,4368.885721,12.488788,30613.577901,87.511212,14.271072,700.718212
56,74214278031,74214371712,74214284198,74214359483,5890.071215,19.636853,24104.914732,80.363147,24.435146,409.246575
57,74214371720,74214449762,74214374781,74214441336,3677.932597,14.718997,21309.724381,85.281003,17.259410,579.394098
58,74214449770,74214543475,74214456061,74214533271,5281.404908,17.603116,24721.265411,82.396884,21.363813,468.081237
59,74214543482,74214621682,74214546569,74214616453,2662.634933,10.634271,22375.610828,89.365729,11.899720,840.355940
60,74214621690,74214699693,74214631019,74214685731,7457.362941,29.859108,17517.806931,70.140892,42.570186,234.906187
61,74214699703,74214777853,74214715245,74214770586,7303.035135,29.186180,17719.201517,70.813820,41.215374,242.627910
62,74214777859,74214855785,74214783962,74214838449,7504.749903,30.078536,17445.765943,69.921464,43.017601,232.462989
63,74214855792,74214949466,74214868365,74214941636,6532.676832,21.780857,23460.067840,78.219143,27.845942,359.118757
64,74214949477,74215027965,74214955736,74215016546,5660.180416,22.523188,19470.277809,77.476812,29.070877,343.986876
65,74215027986,74215121619,74215046717,74215102645,12072.468752,40.268922,17907.148451,59.731078,67.417036,148.330460
66,74215121640,74215215295,74215134192,74215205303,7218.186860,24.071326,22768.474351,75.928674,31.702550,315.432044
67,74215215312,74215277912,74215221479,74215272077,3842.826415,19.172524,16200.577481,80.827476,23.720305,421.579737
68,74215277933,74215371486,74215287079,74215360214,6537.479564,21.825062,23416.523065,78.174938,27.918233,358.188853
69,74215371505,74215465199,74215390138,74215447048,11777.580972,39.259718,18221.567343,60.740282,64.635389,154.714006
70,74215465217,74215543166,74215477846,74215534130,6936.746731,27.793814,18021.133304,72.206186,38.492289,259.792292
71,74215543184,74215621378,74215549538,74215603899,7630.901678,30.479321,17405.422989,69.520679,43.842093,228.091302
72,74215621399,74215699137,74215633833,74215690537,6734.711782,27.057552,18155.609816,72.942448,37.094385,269.582581
73,74215699148,74215761589,74215705405,74215755334,4006.119322,20.038116,15986.375608,79.961884,25.059585,399.048913
74,74215761597,74215839700,74215770940,74215823713,8110.214388,32.431533,16896.973702,67.568467,47.998029,208.341887
75,74215839709,74215917746,74215855311,74215905433,8937.885299,35.771493,16048.170767,64.228507,55.694106,179.552212
76,74215917754,74215980196,74215920847,74215972658,3403.856658,17.025400,16588.958454,82.974600,20.518809,487.357727
77,74215980204,74216105202,74215986411,74216098636,4089.686868,10.218563,35932.444123,89.781437,11.381599,878.611133
78,74216105215,74216183302,74216114507,74216167065,8173.930640,32.693022,16828.134535,67.306978,48.573005,205.875671
79,74216183310,74216261737,74216195782,74216249118,8033.690849,31.992809,17077.236264,68.007191,47.043273,212.570244
80,74216261761,74216355571,74216280465,74216350684,7553.417592,25.147639,22482.871855,74.852361,33.596320,297.651647
81,74216355592,74216449053,74216364780,74216437344,6690.846824,22.359059,23233.699045,77.640941,28.798027,347.246016
82,74216449072,74216558340,74216467719,74216542375,11082.145297,31.676246,23903.520147,68.323754,46.361980,215.693979
83,74216558359,74216667669,74216573943,74216653231,9612.509133,27.465008,25386.603962,72.534992,37.864494,264.099660
84,74216667690,74216761493,74216683346,74216752531,7882.244682,26.244363,22151.803490,73.755637,35.582858,281.034203
85,74216761512,74216839754,74216767641,74216833693,3903.020663,15.579868,21148.672749,84.420132,18.455157,541.853979
86,74216839773,74216933179,74216848752,74216919979,7101.320367,23.744727,22805.615483,76.255273,31.138473,321.146129
87,74216933198,74217026959,74216952017,74217020031,8243.730353,27.460245,21776.870168,72.539755,37.855442,264.162815
88,74217026977,74217120549,74217036240,74217104060,8245.331264,27.521053,21714.754827,72.478947,37.971100,263.358186
89,74217120568,74217229913,74217136255,74217213443,10296.098068,29.408752,24714.221403,70.591248,41.660621,240.034829
90,74217229935,74217323613,74217245605,74217315678,7557.900143,25.198019,22436.125258,74.801981,33.686299,296.856598
91,74217323633,74217432986,74217329884,74217419732,6245.153242,17.836731,28767.727686,82.163269,21.708886,460.640861
92,74217433004,74217526487,74217451521,74217521894,7399.409968,24.721072,22532.179909,75.278928,32.839299,304.513198
93,74217526508,74217620085,74217535835,74217608705,6630.012212,22.128301,23331.674790,77.871699,28.416358,351.909982
94,74217620096,74217698049,74217623206,74217696233,1577.217374,6.319192,23381.943391,93.680808,6.745450,1482.480715
95,74217698057,74217791830,74217710606,74217781480,7331.851530,24.419609,22692.591177,75.580391,32.309451,309.506965
96,74217791842,74217885553,74217794903,74217877383,3595.965961,11.984719,26408.625452,88.015281,13.616634,734.395869
97,74217885563,74217979610,74217891750,74217965762,6414.849793,21.303178,23697.322829,78.696822,27.069935,369.413526
98,74217979637,74218088819,74217998303,74218074245,10642.855359,30.444579,24315.274419,69.555421,43.770246,228.465704
99,74218088837,74218198085,74218104444,74218188959,7919.065632,22.639316,27060.196169,77.360684,29.264628,341.709457
100,74218198100,74218291763,74218204245,74218278074,6350.493177,21.175918,23638.729492,78.824082,26.864782,372.234547
101,74218291779,74218401098,74218307321,74218387279,9400.868718,26.858094,25601.126017,73.141906,36.720528,272.327237
102,74218401116,74218510268,74218416698,74218499610,8401.580163,24.039871,26546.944149,75.960129,31.648012,315.975610
103,74218510284,74218604067,74218513265,74218588015,6094.027258,20.294723,23933.617271,79.705277,25.462207,392.738927
104,74218604085,74218697776,74218619593,74218692887,6530.755739,21.770501,23467.432030,78.229499,27.829017,359.337157
105,74218697791,74218791530,74218707103,74218780432,6534.918107,21.773221,23478.638406,78.226779,27.833463,359.279765
106,74218791548,74218900666,74218810194,74218887522,10178.591211,29.133598,24759.046907,70.866402,41.110594,243.246304
107,74218900684,74218994675,74218903774,74218975165,7236.117061,24.044855,22858.125359,75.955145,31.656651,315.889381
108,74218994700,74219088139,74219007035,74219079434,6736.632875,22.517364,23180.868987,77.482636,29.061175,344.101711
109,74219088155,74219181679,74219094284,74219170206,5635.846571,18.820837,24308.870775,81.179163,23.184321,431.325986
110,74219181688,74219275393,74219184780,74219258124,6519.229181,21.728830,23483.441139,78.271170,27.760962,360.218064
111,74219275403,74219369142,74219287888,74219364177,5587.178881,18.615518,24426.377632,81.384482,22.873547,437.186246
112,74219369151,74219463260,74219378474,74219449440,7409.975980,24.591697,22722.047936,75.408303,32.611391,306.641317
113,74219463285,74219572142,74219481760,74219555528,11234.872193,32.234032,23619.198379,67.765968,47.566696,210.231127
114,74219572153,74219681909,74219584695,74219661096,10679.676309,30.390138,24462.238035,69.609862,43.657806,229.054115
115,74219681933,74219775239,74219691040,74219763764,6589.989440,22.058603,23284.928193,77.941397,28.301524,353.337868
116,74219775255,74219869072,74219778325,74219854290,5715.892114,19.028534,24322.638608,80.971466,23.500296,425.526552
117,74219869088,74219978449,74219884692,74219965153,9253.264738,26.426240,25762.177649,73.573760,35.918022,278.411765
118,74219978468,74220119126,74219997242,74220105221,10463.233161,23.232948,34572.950626,76.767052,30.264218,330.423208
119,74220119152,74220228298,74220137821,74220211283,11425.380585,32.693823,23521.222635,67.306177,48.574773,205.868176
120,74220228319,74220322068,74220240778,74220313524,6724.786134,22.403439,23291.972201,77.596561,28.871691,346.360044
121,74220322088,74220415583,74220328253,74220407081,4696.111900,15.687470,25239.320164,84.312530,18.606333,537.451422
122,74220415602,74220509431,74220421834,74220495253,6534.918107,21.752337,23507.454801,78.247663,27.799343,359.720725
123,74220509451,74220618579,74220524998,74220599200,11182.682499,32.004618,23758.157441,67.995382,47.068812,212.454905
124,74220618600,74220712358,74220631256,74220705221,6337.365708,21.110732,23682.274267,78.889268,26.759954,373.692720
125,74220712379,74220806122,74220721776,74220798026,5600.946715,18.660593,24413.890527,81.339407,22.941639,435.888641
126,74220806141,74220899893,74220812240,74220887998,5761.357982,19.193191,24256.360899,80.806809,23.751947,421.018117
127,74220899910,74221009048,74220918649,74220993723,10906.685468,31.211860,24037.356294,68.788140,45.373898,220.391029
128,74221009072,74221102545,74221024643,74221098365,6323.918056,21.130166,23604.469999,78.869834,26.791189,373.257050
129,74221102554,74221212270,74221112000,74221204775,5424.206156,15.440774,29704.900900,84.559226,18.260307,547.635913
130,74221212293,74221305851,74221221624,74221295359,6346.971173,21.187926,23608.632367,78.812074,26.884112,371.966907
131,74221305904,74221399531,74221312150,74221386446,6189.441545,20.646822,23788.254565,79.353178,26.018897,384.336041
132,74221399545,74221508882,74221418458,74221492979,11147.462460,31.842835,23860.295554,68.157165,46.719717,214.042394
133,74221508896,74221602513,74221524450,74221597181,6687.324820,22.310051,23287.169468,77.689949,28.716778,348.228478
134,74221602530,74221696376,74221611872,74221684899,6665.872615,22.184217,23381.943391,77.815783,28.508634,350.770930
135,74221696398,74221805686,74221715186,74221788451,11533.922340,32.961533,23458.146747,67.038467,49.168088,203.383949
136,74221805707,74221899328,74221818157,74221894145,5645.772219,18.834450,24330.002798,81.165550,23.204980,430.941984
137,74221899347,74221993021,74221908722,74221984927,5593.262343,18.648718,24399.482329,81.351282,22.923693,436.229893
138,74221993038,74222086825,74221999272,74222074486,5946.743459,19.803384,24082.181798,80.196616,24.693541,404.964195
139,74222086844,74222196103,74222105420,74222179468,11273.934418,32.227093,23708.849387,67.772907,47.551588,210.297918
140,74222196120,74222305414,74222211717,74222287569,10707.532157,30.598203,24286.458023,69.401797,44.088488,226.816578
141,74222305434,74222383510,74222317910,74222377571,5896.154676,23.585993,19102.388495,76.414007,30.866060,323.980451
142,74222383531,74222461444,74222392802,74222453604,5478.637125,21.961675,19467.716352,78.038325,28.142166,355.338671
143,74222461463,74222523630,74222467500,74222521609,2580.027933,12.961861,17324.737082,87.038139,14.892162,671.494167
144,74222523637,74222648606,74222536233,74222637012,7745.206713,19.356800,32267.638996,80.643200,24.003017,416.614303
145,74222648618,74222742309,74222651710,74222737511,2526.237328,8.421300,27471.950441,91.578700,9.195697,1087.465146
146,74222742316,74222836091,74222751649,74222825754,6297.983301,20.975740,23727.099771,79.024260,26.543418,376.741230
147,74222836098,74222898509,74222839106,74222894060,2387.598448,11.948214,17595.291017,88.051786,13.569531,736.945152
148,74222898516,74222992102,74222907805,74222978413,7357.145922,24.552818,22607.422719,75.447182,32.543055,307.285229
149,74222992109,74223070190,74223007869,74223064560,6848.696634,27.394629,18151.447448,72.605371,37.730857,265.035063
150,74223070197,74223148403,74223079521,74223133817,7655.555705,30.573102,17384.611148,69.426898,44.036393,227.084902
151,74223148413,74223289233,74223164003,74223270538,10977.445728,24.346684,34110.607571,75.653316,32.181912,310.733557
152,74223289260,74223367382,74223301810,74223359142,6656.587332,26.612222,18356.684219,73.387778,36.262471,275.767196
153,74223367401,74223460982,74223373503,74223446469,6600.555452,22.029044,23362.412278,77.970956,28.252885,353.946156
154,74223461002,74223585974,74223476670,74223576322,8107.012566,20.260538,31906.793689,79.739462,25.408421,393.570300
155,74223585992,74223664048,74223592159,74223646121,7714.469224,30.867582,17277.670303,69.132418,44.649939,223.964472
156,74223664066,74223757808,74223676505,74223748022,7116.048747,23.708690,22898.468313,76.291310,31.076527,321.786277
157,74223757829,74223851770,74223763976,74223837918,6403.323235,21.288894,23674.910077,78.711106,27.046875,369.728486
158,74223851789,74223929334,74223870152,74223921705,8322.174985,33.518602,16506.351454,66.481398,50.418016,198.341797
159,74223929345,74224007222,74223935527,74223990044,7479.455511,29.996019,17455.371408,70.003981,42.849020,233.377568
160,74224007230,74224101816,74224019799,74224089748,7888.328143,26.047195,22396.422669,73.952805,35.221376,283.918497
161,74224101823,74224179126,74224104082,74224175503,1883.311529,7.609019,22867.730824,92.390981,8.235673,1214.229854
162,74224179133,74224272740,74224191529,74224261023,7720.552686,25.759826,22250.739781,74.240174,34.697960,288.201385
163,74224272746,74224382304,74224275880,74224367410,5772.244176,16.455211,29306.274098,83.544789,19.696274,507.710229
164,74224382326,74224475941,74224397954,74224469386,7102.601096,23.695989,22871.252828,76.304011,31.054709,322.012352
165,74224475955,74224569868,74224485386,74224554444,7958.127856,26.465984,22111.140354,73.534016,35.991485,277.843492
166,74224569891,74224694638,74224585684,74224678963,10075.492552,25.225456,29866.272715,74.774544,33.735353,296.424940
167,74224694654,74224788278,74224710275,74224781634,7128.856034,23.781295,22847.879530,76.218705,31.201390,320.498540
168,74224788292,74224882085,74224797720,74224870488,6731.830142,22.416385,23299.016208,77.583615,28.893195,346.102259
169,74224882103,74224975903,74224885030,74224964536,4576.683950,15.238806,25456.403675,84.761194,17.978517,556.219393
170,74224975929,74225069510,74224994591,74225064439,7598.883461,25.360917,22364.084269,74.639083,33.978067,294.307504
171,74225069527,74225163147,74225078775,74225147904,7841.581546,26.160009,22133.873289,73.839991,35.427968,282.262872
172,74225163163,74225256847,74225178833,74225251122,6850.297545,22.837411,23145.648948,77.162589,29.596481,337.878009
173,74225256863,74225350608,74225266182,74225336151,7612.651294,25.362419,22402.826312,74.637581,33.980763,294.284152
174,74225350625,74225475376,74225366253,74225469836,6777.616193,16.968201,33165.429803,83.031799,20.435786,489.337680
175,74225475392,74225569187,74225484883,74225558444,6478.566045,21.572578,23552.920670,78.427422,27.506423,363.551448
176,74225569204,74225662824,74225587942,74225658722,7312.960782,24.396496,22662.494053,75.603504,32.269003,309.894921
177,74225662840,74225756608,74225675390,74225748362,6658.508425,22.178142,23364.333371,77.821858,28.498602,350.894403
178,74225756627,74225850224,74225762900,74225833633,7320.645154,24.428133,22647.445491,75.571867,32.324375,309.364066
179,74225850242,74225943977,74225865750,74225939415,6426.056169,21.411426,23586.219616,78.588574,27.244960,367.040359
180,74225943998,74226037537,74225953334,74226025538,6831.086615,22.808668,23118.433464,77.191332,29.548224,338.429810
181,74226037548,74226099919,74226040656,74226097028,1920.772843,9.618252,18049.309335,90.381748,10.641808,939.689948
182,74226099927,74226178061,74226112338,74226172651,5705.966467,22.808252,19311.147270,77.191748,29.547527,338.437798
183,74226178068,74226272057,74226187358,74226260021,6828.204976,22.689889,23265.397080,77.310111,29.349187,340.724937
184,74226272078,74226350077,74226290841,74226345670,7418.620899,29.705509,17555.268245,70.294491,42.258659,236.637894
185,74226350096,74226428199,74226359553,74226416839,6665.232251,26.653266,18341.955839,73.346734,36.338722,275.188548
186,74226428217,74226521961,74226446783,74226501947,12352.628151,41.154634,17662.529273,58.845366,69.936915,142.986003
187,74226521979,74226599960,74226534498,74226588746,7598.883461,30.434337,17369.242404,69.565663,43.749078,228.576244
188,74226599980,74226709347,74226618791,74226691619,11699.136341,33.409529,23318.227139,66.590471,50.171637,199.315800
189,74226709365,74226802943,74226721823,74226796134,6168.949886,20.589241,23793.057298,79.410759,25.927521,385.690559
190,74226802961,74226881076,74226812384,74226868716,6974.528228,27.885809,18036.502048,72.114191,38.668963,258.605334
191,74226881093,74226974772,74226899758,74226958199,11282.579336,37.615688,18711.766247,62.384312,60.296710,165.846529
192,74226974790,74227068535,74226990405,74227064116,6414.529611,21.370740,23600.947995,78.629260,27.179118,367.929520
193,74227068554,74227146596,74227081242,74227136905,7165.356801,28.675585,17822.300176,71.324415,40.204445,248.728719
194,74227146614,74227224617,74227153173,74227207560,7561.422147,30.275759,17413.747726,69.724241,43.422141,230.297256
195,74227224635,74227302601,74227237109,74227291590,7519.478282,30.122105,17443.844850,69.877895,43.106771,231.982116
196,74227302621,74227411933,74227321519,74227395479,11319.080104,32.340457,23680.673356,67.659543,47.798810,209.210229
197,74227411946,74227505658,74227427454,74227489518,10133.125343,33.771555,19871.786252,66.228445,50.992524,196.107179
198,74227505669,74227599538,74227521165,74227584861,9660.856641,32.143732,20394.323554,67.856268,47.370322,211.102641
199,74227599564,74227677835,74227615161,74227668458,7996.229535,31.907092,17064.749160,68.092908,46.858172,213.409946
200,74227677859,74227771368,74227683729,74227753506,7598.563279,25.379375,22341.351335,74.620625,34.011207,294.020732
201,74227771387,74227864868,74227783772,74227857588,6296.382390,21.036360,23634.567123,78.963640,26.640566,375.367404
202,74227864886,74227958684,74227874301,74227944962,7408.054887,24.666837,22624.392374,75.333163,32.743663,305.402602
203,74227958702,74228052277,74227977377,74228046965,7680.209732,25.633983,22280.836905,74.366017,34.470024,290.107141
204,74228052295,74228130440,74228061689,74228124600,4877.655191,19.494529,20142.980550,80.505471,24.215161,412.964422
205,74228130458,74228224070,74228139811,74228211782,6929.062359,23.117763,23043.831018,76.882237,30.069056,332.567811
206,74228224088,74228333535,74228242884,74228316227,11559.857096,32.987656,23483.120956,67.012344,49.226238,203.143696
207,74228333558,74228427174,74228346027,74228415008,7887.687779,26.314946,22086.486327,73.685054,35.712732,280.012178
208,74228427192,74228520931,74228445818,74228515738,7626.419127,25.409915,22387.137386,74.590085,34.066076,293.547168
209,74228520950,74228630247,74228530356,74228610556,9316.340625,26.621957,25678.610102,73.378043,36.280549,275.629790
210,74228630273,74228724155,74228642755,74228712747,7649.152062,25.446838,22410.190502,74.553162,34.132472,292.976141
211,74228724180,74228833195,74228742543,74228813822,12082.394399,34.615420,22822.264956,65.384580,52.941259,188.888594
212,74228833214,74228926798,74228845560,74228911965,8702.231221,29.042358,21261.697055,70.957642,40.929147,244.324662
213,74228926810,74229020472,74228942285,74229014424,6891.280863,22.979437,23097.621623,77.020563,29.835457,335.171677
214,74229020486,74229114368,74229029938,74229102509,6823.402243,22.699772,23235.940321,77.300228,29.365725,340.533058
215,74229114428,74229223543,74229133391,74229209957,10421.609479,29.829996,24515.068093,70.170004,42.511036,235.233033
216,74229223563,74229333001,74229242279,74229317463,10967.520080,31.299914,24072.576333,68.700086,45.560226,219.489695
217,74229333020,74229426561,74229348343,74229422272,6279.412735,20.966207,23670.747709,79.033793,26.528155,376.957985
218,74229426576,74229519992,74229435643,74229504858,7748.728717,25.906697,22161.408955,74.093303,34.964964,286.000578
219,74229519999,74229613814,74229535609,74229605763,7575.830344,25.220913,22462.060014,74.779087,33.727229,296.496344
220,74229613821,74229676278,74229620056,74229669251,4246.255950,21.233809,15751.361895,78.766191,26.958024,370.947067
221,74229676285,74229754655,74229682557,74229734388,8497.314632,33.863723,16595.362097,66.136277,51.202948,195.301255
222,74229754680,74229832436,74229763992,74229819374,7163.755891,28.774628,17732.328986,71.225372,40.399408,247.528381
223,74229832445,74229894899,74229835579,74229883550,4637.198380,23.189868,15359.458918,76.810132,30.191157,331.222813
224,74229894908,74229957585,74229898131,74229950674,3244.726119,16.168610,16823.331803,83.831390,19.287060,518.482337
225,74229957607,74230035694,74229966995,74230020713,7802.519321,31.207499,17199.545854,68.792501,45.364682,220.435800
226,74230035713,74230129300,74230051329,74230111903,10570.174006,35.275198,19394.714817,64.724802,54.500281,183.485294
227,74230129318,74230207400,74230142174,74230199428,6668.754254,26.674522,18331.710010,73.325478,36.378244,274.889572
228,74230207418,74230285554,74230213669,74230269147,7254.687627,28.998157,17763.066474,71.001843,40.841415,244.849501
229,74230285573,74230363716,74230301193,74230354096,8081.397992,32.299758,16938.597384,67.700242,47.709960,209.599842
230,74230363735,74230457321,74230369890,74230438252,8076.275077,26.952749,21888.293564,73.047251,36.897692,271.019664
231,74230457341,74230551280,74230469733,74230541852,6986.374968,23.227839,23091.217979,76.772161,30.255550,330.517874
232,74230551299,74230644609,74230557063,74230630323,6419.652526,21.487515,23456.545836,78.512485,27.368277,365.386534
233,74230644620,74230722612,74230660188,74230717336,6673.877169,26.725818,18297.770700,73.274182,36.473717,274.170025
234,74230722622,74230816558,74230731923,74230804466,6849.657181,22.774016,23226.975220,77.225984,29.490096,339.096901
235,74230816583,74230910107,74230835261,74230905275,7527.482837,25.137933,22417.234510,74.862067,33.578998,297.805189
236,74230910120,74230988501,74230919368,74230973997,7604.966922,30.303262,17491.231811,69.696738,43.478738,229.997474
237,74230988524,74231097469,74231003949,74231080790,10279.128413,29.468080,24603.118190,70.531920,41.779779,239.350237
238,74231097483,74231175832,74231109961,74231164827,7518.837918,29.972303,17567.114986,70.027697,42.800642,233.641358
239,74231175858,74231269637,74231182050,74231254872,6710.057754,22.347221,23316.306045,77.652779,28.778391,347.482941
240,74231269654,74231378797,74231284958,74231364534,9466.826245,27.090148,25478.816427,72.909852,37.155675,269.137890
241,74231378820,74231472308,74231394454,74231468237,6309.189677,21.077571,23624.001112,78.922429,26.706694,374.437960
242,74231472325,74231566149,74231484930,74231553995,7927.390368,26.388770,22113.381630,73.611230,35.848838,278.949069
243,74231566166,74231659910,74231584883,74231652072,8502.437547,28.327146,21512.719877,71.672854,39.522839,253.018264
244,74231659927,74231753533,74231666104,74231738170,6896.723960,23.011345,23074.248324,76.988655,29.889268,334.568245
245,74231753551,74231847079,74231769113,74231840697,7026.077557,23.462493,22919.920518,76.537507,30.654895,326.212176
246,74231847099,74231940992,74231856447,74231923244,8675.656101,28.858381,21387.208466,71.141619,40.564696,246.519782
247,74231941013,74232034598,74231953358,74232027883,6102.672176,20.366512,23861.576282,79.633488,25.575310,391.002099
248,74232034616,74232128347,74232044105,74232116341,6882.315762,22.932648,23128.679293,77.067352,29.756631,336.059549
249,74232128369,74232221909,74232147017,74232217497,7383.400860,24.652555,22566.439401,75.347445,32.718502,305.637467
250,74232221928,74232315757,74232231423,74232299150,8357.395023,27.818691,21684.977885,72.181309,38.540021,259.470539
251,74232315780,74232409525,74232331477,74232400774,7827.813713,26.079258,22187.663893,73.920742,35.280027,283.446499
252,74232409546,74232502997,74232415600,74232487650,6852.218638,22.900772,23069.125410,77.099228,29.702984,336.666511
253,74232503011,74232596708,74232518616,74232589826,7199.936476,23.999701,22800.172386,76.000299,31.578430,316.671855
254,74232596719,74232690649,74232605928,74232678300,6902.487239,22.951134,23172.224069,77.048866,29.787763,335.708322
