统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
39,73863951618,73864030042,73863967306,73864021446,7775.303837,30.965011,17334.662730,69.034989,44.854082,222.945149
40,73864030063,73864107990,73864036161,73864093702,6527.233735,26.160381,18423.602293,73.839619,35.428651,282.257432
41,73864108016,73864186081,73864123562,73864178875,7284.784751,29.144943,17710.236416,70.855057,41.133187,243.112693
42,73864186096,73864264174,73864195327,73864249227,7741.364527,30.966469,17257.819009,69.033531,44.857143,222.929936
43,73864264187,73864342424,73864279711,73864334838,7399.409968,29.538454,17650.682532,70.461546,41.921382,238.541757
44,73864342445,73864420388,73864351686,73864407078,7220.428135,28.932682,17735.530808,71.067318,40.711655,245.629906
45,73864420409,73864498769,73864439138,73864494429,7386.282499,29.439765,17703.192408,70.560235,41.722884,239.676622
46,73864498786,73864576520,73864510989,73864565822,7332.491895,29.460725,17556.548974,70.539275,41.764996,239.434959
47,73864576611,73864654708,73864595228,73864650356,7354.264282,29.410861,17651.002715,70.589139,41.664853,240.010449
48,73864654726,73864733129,73864667212,73864723240,7164.076073,28.538449,17939.166668,71.461551,39.935389,250.404469
49,73864733154,73864810855,73864738830,73864793976,7221.708863,29.027940,17656.765994,70.972060,40.900519,244.495677
50,73864810875,73864888922,73864826455,73864881905,7235.156515,28.953067,17754.101374,71.046933,40.752029,245.386556
51,73864888942,73864966724,73864898142,73864956462,6231.385409,25.021213,18673.024204,74.978787,33.371056,299.660878
52,73864966737,73865029132,73864973016,73865027092,2663.595479,13.332799,17314.171071,86.667201,15.383904,650.030052
53,73865029140,73865107238,73865041595,73865094627,8025.686294,32.095572,16979.900884,67.904428,47.265802,211.569457
54,73865107244,73865169640,73865110271,73865167001,1814.152180,9.080710,18163.934552,90.919290,9.987661,1001.235439
55,73865169646,73865247743,73865182152,73865234256,8322.495167,33.282969,16682.771830,66.717031,49.886765,200.453968
56,73865247749,73865325810,73865263379,73865316437,8005.514818,32.030079,16988.225621,67.969921,47.123902,212.206535
57,73865325818,73865388359,73865332004,73865383884,3413.462123,17.046418,16611.051024,82.953582,20.549345,486.633524
58,73865388370,73865466433,73865397665,73865450839,7969.014050,31.883223,17025.366753,68.116777,46.806710,213.644582
59,73865466441,73865544454,73865481926,73865534044,8291.117314,33.193186,16687.254380,66.806814,49.685329,201.266654
60,73865544460,73865606895,73865547551,73865599301,3421.146496,17.113798,16569.427341,82.886202,20.647343,484.323818
61,73865606901,73865669436,73865613118,73865666106,3056.779185,15.266651,16965.812869,84.733349,18.017287,555.022520
62,73865669444,73865747605,73865681921,73865735167,7977.338787,31.876511,17048.419869,68.123489,46.792247,213.710616
63,73865747613,73865810008,73865750591,73865804120,2838.735127,14.209472,17139.031423,85.790528,16.562985,603.755921
64,73865810022,73865888109,73865819468,73865872764,7937.636197,31.747922,17064.428978,68.252078,46.515686,214.981243
65,73865888117,73865966143,73865903678,73865958964,7280.942565,29.144131,17701.591497,70.855869,41.131570,243.122252
66,73865966150,73866044201,73865972342,73866028372,7050.731584,28.213604,17939.807033,71.786396,39.302160,254.438945
67,73866044209,73866122342,73866059817,73866113028,7979.580062,31.896894,17037.213493,68.103106,46.836180,213.510152
68,73866122349,73866184780,73866128660,73866180913,3258.814135,16.302798,16730.478973,83.697202,19.478307,513.391629
69,73866184787,73866262913,73866194130,73866251153,6756.804351,27.011494,18257.747928,72.988506,37.007874,270.212766
70,73866262921,73866325340,73866266074,73866319831,2773.417964,13.877185,17212.032958,86.122815,16.113250,620.607250
71,73866325348,73866403460,73866334633,73866388516,7757.693817,31.018281,17252.375912,68.981719,44.965945,222.390524
72,73866403471,73866481554,73866419064,73866473095,7701.021573,30.803120,17299.762873,69.196880,44.515186,224.642441
73,73866481562,73866559590,73866487674,73866542603,7395.887964,29.603476,17587.286463,70.396524,42.052468,237.798173
74,73866559598,73866637712,73866572099,73866627746,7193.532832,28.761810,17817.177261,71.238190,40.374144,247.683269
75,73866637719,73866700081,73866640684,73866696149,2208.296432,11.059620,17758.904106,88.940380,12.434869,804.190228
76,73866700119,73866778242,73866709449,73866762575,8003.593725,31.996979,17009.998008,68.003021,47.052291,212.529504
77,73866778253,73866856334,73866793838,73866850502,6857.341553,27.429208,18142.802529,72.570792,37.796485,264.574870
78,73866856342,73866934386,73866865685,73866922248,6877.833212,27.524217,18110.464130,72.475783,37.977123,263.316419
79,73866934394,73866996820,73866937481,73866993500,2051.407169,10.263352,17936.285029,89.736648,11.437191,874.340565
80,73866996831,73867074903,73867009308,73867065226,7093.315813,28.376371,17903.946629,71.623629,39.618727,252.405886
81,73867074910,73867153081,73867081113,73867135752,7534.526844,30.103235,17494.433633,69.896765,43.068138,232.190209
82,73867153089,73867231086,73867165504,73867221211,7136.860588,28.578022,17836.388191,71.421978,40.012925,249.919246
83,73867231094,73867293569,73867237252,73867290038,3102.245053,15.508603,16901.136070,84.491397,18.355246,544.803385
84,73867293576,73867371617,73867306068,73867362306,6980.931871,27.937879,18006.404924,72.062121,38.769160,257.936981
85,73867371628,73867434124,73867377897,73867431134,2964.566720,14.815348,17045.538229,85.184652,17.392039,574.975699
86,73867434130,73867512212,73867446600,73867500210,7835.498085,31.341410,17164.966179,68.658590,45.648200,219.066688
87,73867512219,73867574681,73867515294,73867570650,2275.214506,11.376517,17724.004249,88.623483,12.836910,779.003659
88,73867574689,73867652807,73867584028,73867638673,7515.636096,30.048132,17496.354726,69.951868,42.955440,232.799387
89,73867652816,73867730763,73867668370,73867724490,6988.616243,28.002361,17968.623428,71.997639,38.893443,257.112750
90,73867730770,73867808951,73867740239,73867796020,7172.080627,28.651463,17860.081672,71.348537,40.157043,249.022321
91,73867808963,73867871439,73867812013,73867867442,2256.323758,11.279531,17747.377548,88.720469,12.713561,786.561657
92,73867871446,73867949480,73867880738,73867936076,7266.854550,29.084758,17718.240970,70.915242,41.013409,243.822700
93,73867949488,73868027592,73867965078,73868020189,7361.948654,29.438953,17645.559618,70.561047,41.721253,239.685991
94,73868027600,73868090003,73868033745,73868087456,2783.023429,13.928818,17197.304578,86.071182,16.182905,617.936033
95,73868090010,73868168195,73868102463,73868156048,7876.481403,31.463836,17156.961625,68.536164,45.908370,217.825203
96,73868168203,73868230607,73868171275,73868224153,3050.055359,15.265047,16930.592830,84.734953,18.015054,555.091329
97,73868230615,73868308677,73868239919,73868296571,6855.100278,27.426917,18138.960343,72.573083,37.792134,264.605325
98,73868308683,73868371163,73868311830,73868365588,2792.628894,13.959667,17212.353140,86.040333,16.224562,616.349461
99,73868371170,73868449518,73868380432,73868435368,7496.104984,29.882065,17589.527738,70.117935,42.616863,234.648898
100,73868449542,73868527336,73868465237,73868520449,7230.353782,29.027946,17677.898017,70.972054,40.900529,244.495616
101,73868527345,73868605469,73868533689,73868588577,7439.752922,29.742461,17574.158994,70.257539,42.333479,236.219659
102,73868605478,73868683817,73868618155,73868673385,7399.089786,29.498717,17683.661296,70.501283,41.841391,238.997793
103,73868683835,73868761719,73868690103,73868744948,7376.677034,29.581172,17560.391160,70.418828,42.007476,238.052867
104,73868761733,73868840018,73868774031,73868829828,7200.256658,28.725810,17865.204587,71.274190,40.303242,248.118997
105,73868840044,73868918076,73868846219,73868903227,6731.509960,26.942793,18252.945196,73.057207,36.879035,271.156773
106,73868918094,73868996054,73868933596,73868991398,6454.232200,25.856850,18507.169839,74.143150,34.874226,286.744717
107,73868996069,73869074056,73869005361,73869060836,7207.941030,28.866350,17762.105928,71.133650,40.580442,246.424129
108,73869074071,73869136440,73869077154,73869131755,2487.175103,12.454905,17482.266710,87.545095,14.226846,702.896498
109,73869136455,73869214676,73869145890,73869200625,7519.798465,30.025185,17525.171121,69.974815,42.908559,233.053734
110,73869214691,73869292811,73869230251,73869285238,7406.774158,29.612135,17605.857028,70.387865,42.069944,237.699390
111,73869292832,73869370925,73869302256,73869358618,6957.878755,27.827078,18046.107513,72.172922,38.556119,259.362201
112,73869370943,73869464716,73869389568,73869448294,11221.424542,37.374298,18803.018165,62.625702,59.678848,167.563558
113,73869464746,73869542835,73869480116,73869536768,6863.745196,27.452010,18138.960343,72.547990,37.839794,264.272053
114,73869542855,73869620991,73869552196,73869607689,7249.884895,28.978960,17767.869207,71.021040,40.803345,245.077949
115,73869621011,73869714551,73869639544,73869695560,12014.515779,40.115459,17935.324482,59.884541,66.988003,149.280461
116,73869714574,73869792561,73869726939,73869782505,7178.804453,28.749663,17791.242505,71.250337,40.350214,247.830159
117,73869792582,73869870731,73869798920,73869853866,7429.186910,29.690719,17592.729559,70.309281,42.228734,236.805585
118,73869870754,73869948808,73869886303,73869941959,7171.440263,28.695518,17820.058901,71.304482,40.243639,248.486472
119,73869948830,73870026753,73869958070,73870015005,6719.983402,26.934281,18229.571897,73.065719,36.863089,271.274061
120,73870026772,73870120507,73870045559,73870104233,11225.907092,37.404385,18786.368692,62.595615,59.755599,167.348336
121,73870120528,73870198621,73870135996,73870193725,6520.189727,26.076601,18483.796541,73.923399,35.275165,283.485563
122,73870198640,73870276498,73870207777,73870262619,7369.312844,29.561509,17559.430614,70.438491,41.967835,238.277720
123,73870276510,73870354516,73870292096,73870346497,7557.900143,30.260493,17418.230276,69.739507,43.390746,230.463885
124,73870354523,73870416961,73870360661,73870413682,3015.155503,15.082162,16976.378881,84.917838,17.760887,563.034937
125,73870416969,73870494985,73870429426,73870482135,8102.850198,32.438218,16876.482043,67.561782,48.012673,208.278342
126,73870494994,73870557524,73870498154,73870552065,2759.650131,13.783784,17261.341013,86.216216,15.987461,625.490196
127,73870557533,73870635879,73870566875,73870622254,7353.623918,29.314834,17731.368439,70.685166,41.472399,241.124222
128,73870635911,73870729575,73870654653,73870712995,11309.474639,37.711394,18680.068212,62.288606,60.543005,165.171848
129,73870729592,73870807707,73870745158,73870800700,7227.472143,28.897139,17783.558133,71.102861,40.641316,246.055021
130,73870807725,73870885913,73870816930,73870879190,5099.861617,20.371412,19934.541957,79.628588,25.583039,390.883978
131,73870885985,73870963926,73870895209,73870952099,6740.154879,27.008891,18215.163700,72.991109,37.002988,270.248444
132,73870963943,73871057550,73870982548,73871038779,11967.128818,39.928638,18004.163649,60.071362,66.468674,150.446811
133,73871057569,73871135546,73871070007,73871127201,6654.346057,26.652731,18312.499079,73.347269,36.337728,275.196074
134,73871135566,73871213767,73871141846,73871197145,7332.812077,29.286071,17705.753866,70.713929,41.414854,241.459261
135,73871213785,73871338488,73871229358,73871334204,6357.857367,15.923434,33569.819885,84.076566,18.939206,528.005237
136,73871338505,73871416595,73871347833,73871402883,7376.997216,29.504418,17626.028505,70.495582,41.852861,238.932292
137,73871416614,73871494772,73871432132,73871485766,7852.147558,31.377466,17172.650551,68.622534,45.724727,218.700049
138,73871494786,73871556941,73871500689,73871554625,2631.577262,13.223393,17269.345567,86.776607,15.238431,656.235552
139,73871556952,73871635490,73871569545,73871624864,7434.309825,29.564033,17712.157509,70.435967,41.972921,238.248848
140,73871635513,73871713249,73871641641,73871696583,7298.232402,29.322322,17591.448831,70.677678,41.487387,241.037115
141,73871713261,73871791354,73871728948,73871783727,7464.727131,29.854148,17539.259137,70.145852,42.560105,234.961826
142,73871791366,73871869483,73871797522,73871851185,7829.734806,31.304326,17181.935834,68.695674,45.569573,219.444672
143,73871869495,73871948057,73871881950,73871936960,7540.930488,29.978870,17613.221218,70.021130,42.814034,233.568274
144,73871948079,73872025833,73871966306,73872021377,7262.692181,29.172776,17632.752331,70.827224,41.188647,242.785346
145,73872025853,73872103901,73872035222,73872090114,7414.138348,29.668922,17575.439722,70.331078,42.184654,237.053032
146,73872103919,73872181980,73872119520,73872174264,7465.687678,29.870230,17528.052761,70.129770,42.592796,234.781490
147,73872181998,73872260071,73872188174,73872242671,7548.614860,30.197379,17448.967765,69.802621,43.261097,231.154564
148,73872260088,73872338226,73872272564,73872326308,7810.523876,31.219125,17207.870590,68.780875,45.389253,220.316471
149,73872338245,73872431963,73872356927,73872412135,12330.215399,41.091359,17676.617288,58.908641,69.754383,143.360166
150,73872431981,73872509943,73872444173,73872499834,7140.382592,28.604961,17821.659812,71.395039,40.065755,249.589704
151,73872509961,73872603426,73872516190,73872594563,4832.189322,16.147221,25093.637276,83.852779,19.256632,519.301617
152,73872603447,73872681769,73872609626,73872666685,6808.033499,27.148183,18269.274486,72.851817,37.264936,268.348775
153,73872681791,73872759657,73872697263,73872753642,6879.754305,27.594842,18051.550610,72.405158,38.111708,262.386559
154,73872759666,73872837625,73872768861,73872823097,7595.681639,30.430098,17365.400218,69.569902,43.740320,228.622012
155,73872837634,73872915723,73872853269,73872908168,7425.024542,29.696884,17577.680997,70.303116,42.241207,236.735662
156,73872915734,73872994155,73872922161,73872980776,6341.528076,25.255990,18767.477944,74.744010,33.789985,295.945673
157,73872994177,73873087670,73873012825,73873072315,10887.154355,36.369568,19047.637344,63.630432,57.157505,174.955151
158,73873087683,73873165626,73873103269,73873160375,6671.635894,26.733639,18284.323048,73.266361,36.488285,274.060565
159,73873165639,73873243838,73873174969,73873232778,6528.514464,26.074502,18509.411115,73.925498,35.271325,283.516430
160,73873243852,73873337567,73873262396,73873324681,10063.325630,33.537854,19942.546511,66.462146,50.461588,198.170538
161,73873337581,73873431477,73873356179,73873416577,10725.462359,35.675641,19338.362755,64.324359,55.462101,180.303302
162,73873431500,73873509343,73873446909,73873502326,7180.405363,28.809270,17743.535362,71.190730,40.467727,247.110497
163,73873509361,73873587297,73873518849,73873574739,7058.736139,28.287313,17894.981529,71.712687,39.445339,253.515377
164,73873587309,73873649627,73873590404,73873645290,2379.593894,11.925928,17573.518629,88.074072,13.540794,738.509150
165,73873649639,73873727790,73873658947,73873711305,8258.458733,33.004056,16764.098101,66.995944,49.262768,202.993060
166,73873727798,73873805887,73873740259,73873794576,7611.370565,30.442188,17391.334974,69.557812,43.765304,228.491503
167,73873805895,73873868325,73873808974,73873861480,3177.487863,15.896204,16811.485063,84.103796,18.900697,529.081016
168,73873868332,73873930815,73873874542,73873926712,3302.038728,16.505289,16703.903853,83.494711,19.768066,505.866382
169,73873930825,73874008855,73873940117,73873994373,7612.010930,30.467769,17371.803862,69.532231,43.818195,228.215698
170,73874008863,73874087001,73874024477,73874076861,8245.971628,32.959636,16772.422838,67.040364,49.163867,203.401413
171,73874087007,73874149802,73874089957,73874144201,2737.877743,13.617326,17367.961675,86.382674,15.763955,634.358555
172,73874149824,73874227769,73874159214,73874214152,7366.431205,29.516967,17590.168102,70.483033,41.878117,238.788195
173,73874227791,73874305541,73874246203,73874301400,7221.068499,29.007074,17673.095284,70.992926,40.859105,244.743493
174,73874305550,73874383849,73874314998,73874370045,7444.875837,29.696420,17625.067959,70.303580,42.240267,236.740926
175,73874383872,73874462058,73874402748,73874456816,7722.153597,30.846955,17311.609613,69.153045,44.606791,224.181110
176,73874462072,73874540207,73874471269,73874524771,7887.047414,31.526205,17130.386505,68.473795,46.041269,217.196444
177,73874540222,73874618371,73874555512,73874610648,7368.352298,29.447594,17653.564172,70.552406,41.738610,239.586321
178,73874618400,73874696323,73874627528,73874683135,7145.185325,28.638528,17804.369974,71.361472,40.131638,249.179961
179,73874696345,73874789962,73874715010,73874772032,11717.066542,39.090123,18257.427746,60.909877,64.176984,155.819101
180,73874789980,73874868047,73874802428,73874858473,7051.051766,28.209102,17944.609765,71.790898,39.293425,254.495504
181,73874868066,73874946153,73874874269,73874929752,7237.397790,28.947200,17764.667385,71.052800,40.740407,245.456556
182,73874946172,73875024010,73874961780,73875019826,6337.045525,25.427169,18585.294289,74.572831,34.097095,293.280113
183,73875024025,73875102289,73875033487,73875088088,7576.470709,30.234846,17482.266710,69.765154,43.338034,230.744200
184,73875102304,73875180393,73875117783,73875172246,7564.623968,30.255222,17438.081571,69.744778,43.379909,230.521459
185,73875180409,73875258660,73875186662,73875240656,7766.658918,30.998965,17287.916133,69.001035,44.925362,222.591417
186,73875258677,73875336513,73875270848,73875325179,7525.881926,30.198109,17395.817524,69.801891,43.262594,231.146565
187,73875336528,73875430237,73875355279,73875412286,11751.326034,39.165929,18252.625014,60.834071,64.381567,155.323961
188,73875430253,73875508349,73875442681,73875496626,7732.719608,30.924759,17272.227206,69.075241,44.769673,223.365492
189,73875508365,73875586407,73875526928,73875581226,7602.405465,30.424643,17385.251513,69.575357,43.729051,228.680930
190,73875586423,73875664489,73875595685,73875650243,7526.842472,30.112981,17468.498877,69.887019,43.088090,232.082695
191,73875664504,73875742630,73875680114,73875734974,7449.358387,29.780099,17565.193893,70.219901,42.409770,235.794722
192,73875742649,73875820599,73875748696,73875802947,7587.997267,30.402822,17370.202951,69.597178,43.683987,228.916832
193,73875820616,73875898574,73875832900,73875888203,7253.727081,29.060520,17707.034594,70.939480,40.965228,244.109468
194,73875898585,73875960959,73875901638,73875956676,2348.856405,11.761311,17622.186319,88.238689,13.328973,750.245365
195,73875960969,73876039278,73875970385,73876024846,7635.704410,30.453715,17437.441207,69.546285,43.789134,228.367159
196,73876039303,73876117142,73876055120,73876109666,7458.003306,29.924588,17464.656691,70.075412,42.703406,234.173357
197,73876117153,73876195283,73876123766,73876179189,7270.376553,29.063100,17745.456455,70.936900,40.970355,244.078918
198,73876195293,73876273420,73876210850,73876263555,8139.671147,32.539327,16875.201315,67.460673,48.234513,207.320431
199,73876273430,73876335848,73876279617,73876332188,3152.833836,15.775898,16832.296904,84.224102,18.730859,533.878339
200,73876335858,73876414258,73876348316,73876403605,7399.730150,29.478316,17702.552044,70.521684,41.800358,239.232400
201,73876414281,73876492153,73876420484,73876480578,5692.198633,22.829772,19241.027375,77.170228,29.583652,338.024525
202,73876492166,73876570054,73876495165,73876554302,6003.735886,24.074312,18934.613037,75.925688,31.707730,315.380513
203,73876570069,73876648245,73876585782,73876639037,7979.259880,31.878070,17051.301509,68.121930,46.795606,213.695277
204,73876648257,73876710696,73876654499,73876707395,3055.498456,15.283717,16936.356109,84.716283,18.041062,554.291103
205,73876710708,73876789023,73876723254,73876777779,7617.133844,30.377322,17457.932865,69.622678,43.631362,229.192938
206,73876789047,73876867254,73876807687,73876862353,7537.408484,30.100886,17503.078552,69.899114,43.063330,232.216134
207,73876867271,73876945076,73876876350,73876930563,7553.737775,30.321959,17358.036028,69.678041,43.517238,229.793998
208,73876945095,73877038800,73876960628,73877019345,11202.533794,37.338456,18800.136526,62.661544,59.587513,167.820396
209,73877038818,73877116590,73877050947,73877107986,6638.336948,26.658695,18262.870843,73.341305,36.348814,275.112140
210,73877116599,73877179095,73877122867,73877176262,2913.977937,14.562532,17096.127012,85.437468,17.044667,586.693770
211,73877179106,73877257229,73877191654,73877243893,8287.595310,33.132368,16725.996423,66.867632,49.549187,201.819657
212,73877257237,73877335197,73877272775,73877327566,7418.300716,29.719087,17543.101323,70.280913,42.286142,236.484095
213,73877335203,73877397715,73877341362,73877393828,3216.550088,16.070514,16798.677776,83.929486,19.147638,522.257615
214,73877397721,73877476155,73877406977,73877461084,7789.071670,31.015886,17324.096718,68.984114,44.960911,222.415423
215,73877476204,73877553989,73877491838,73877546095,7533.246116,30.247477,17372.124044,69.752523,43.363990,230.606086
216,73877554006,73877632170,73877560217,73877613733,7891.850147,31.533698,17134.869055,68.466302,46.057254,217.121065
217,73877632184,73877710100,73877644890,73877702436,6522.110820,26.143539,18425.203204,73.856461,35.397769,282.503682
218,73877710115,73877788444,73877716308,73877770831,7622.256759,30.392320,17457.292501,69.607680,43.662308,229.030497
219,73877788464,73877866328,73877800575,73877852963,8156.960985,32.718586,16773.703566,67.281414,48.629457,205.636678
220,73877866338,73877944280,73877881847,73877934611,8061.546698,32.303508,16894.092063,67.696492,47.718141,209.563905
221,73877944294,73878023175,73877950467,73878005747,7556.619414,29.919753,17699.670404,70.080247,42.693560,234.227363
222,73878023197,73878100643,73878038126,73878092473,7395.887964,29.825943,17400.940439,70.174057,42.502806,235.278583
223,73878100657,73878178771,73878106857,73878161491,7517.877372,30.058632,17492.832722,69.941368,42.976901,232.683135
224,73878178785,73878256815,73878191114,73878245116,7693.337201,30.793285,17290.477590,69.206715,44.494648,224.746130
225,73878256829,73878319162,73878259829,73878313741,2696.254061,13.509698,17261.661195,86.490302,15.619899,640.209001
226,73878319183,73878397232,73878328618,73878382086,7870.397942,31.494318,17119.500311,68.505682,45.973292,217.517595
227,73878397241,73878475211,73878412742,73878468206,7206.019937,28.864948,17758.583924,71.135052,40.577672,246.440949
228,73878475219,73878537762,73878481450,73878533768,3273.862697,16.348752,16751.290814,83.651248,19.543943,511.667482
229,73878537770,73878615831,73878547134,73878602006,7424.704360,29.706255,17569.036079,70.293745,42.260169,236.629436
230,73878615841,73878693911,73878631414,73878684386,8035.932124,32.148072,16960.689954,67.851928,47.379748,211.060642
231,73878693918,73878756396,73878700128,73878752810,3136.504546,15.679119,16867.837125,84.320881,18.594586,537.790935
232,73878756404,73878834369,73878768807,73878823250,7531.325023,30.169948,17431.677927,69.830052,43.204820,231.455659
233,73878834377,73878897026,73878837429,73878889612,3351.026600,16.705773,16708.066221,83.294227,20.056340,498.595452
234,73878897033,73878975613,73878903291,73878959425,7186.809007,28.564520,17973.105978,71.435480,39.986461,250.084648
235,73878975637,73879053008,73878990670,73879044970,7386.922864,29.818666,17385.891877,70.181334,42.488029,235.360409
236,73879053018,73879115453,73879059314,73879113515,2636.379995,13.188116,17354.193842,86.811884,15.191602,658.258441
237,73879115460,73879193645,73879127898,73879181005,8029.528481,32.075206,17003.914547,67.924794,47.221647,211.767286
238,73879193653,73879256126,73879196707,73879251813,2358.782053,11.792294,17643.958707,88.207706,13.368780,748.011402
239,73879256164,73879334105,73879265515,73879319462,7682.451007,30.784824,17272.867571,69.215176,44.476987,224.835376
240,73879334116,73879412295,73879349867,73879403510,7855.989744,31.384387,17175.532191,68.615613,45.739425,218.629769
241,73879412302,73879474832,73879418500,73879471881,2929.346681,14.631377,17091.644462,85.368623,17.139057,583.462674
242,73879474838,73879553176,73879487578,73879544584,6830.126069,27.230718,18252.304831,72.769282,37.420622,267.232327
243,73879553198,73879631247,73879559472,73879614443,7389.164139,29.568604,17600.734114,70.431396,41.982136,238.196551
244,73879631266,73879709230,73879646754,73879701480,7440.393286,29.806064,17522.289482,70.193936,42.462449,235.502195
245,73879709251,73879787493,73879715544,73879770810,7356.505557,29.365303,17695.187854,70.634697,41.573481,240.537953
246,73879787511,73879865451,73879803021,73879858601,7159.273340,28.688735,17795.725056,71.311265,40.230299,248.568873
247,73879865469,73879943527,73879874997,73879932374,6621.687475,26.494402,18371.092417,73.505598,36.044059,277.438228
248,73879943545,73880037221,73879962228,73880017827,12191.576519,40.647551,17801.808517,59.352449,68.485045,146.017281
249,73880037239,73880115332,73880049771,73880105214,7252.126170,29.003880,17751.860098,70.996120,40.852768,244.781457
250,73880115354,73880193371,73880121549,73880176090,7516.596643,30.090878,17463.055780,69.909122,43.042848,232.326631
251,73880193388,73880271398,73880205799,73880261593,7113.167108,28.478400,17864.244040,71.521600,39.817902,251.143320
252,73880271412,73880349473,73880277549,73880331104,7846.384279,31.393397,17147.356160,68.606603,45.758566,218.538317
253,73880349487,73880427510,73880361926,73880417115,7311.039689,29.265729,17670.533827,70.734271,41.374187,241.696593
254,73880427525,73880489999,73880430583,73880485019,2573.624289,12.866152,17429.436652,87.133848,14.765964,677.233143
