12:02:43.917635 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[20] messages , send[20] 
12:03:44.005202 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[21] messages , send[21] 
12:03:44.005202 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[21] messages , send[21] 
12:04:45.202514 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[22] messages , send[22] 
12:04:45.202514 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[22] messages , send[22] 
12:05:46.354190 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[23] messages , send[23] 
12:05:46.354190 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[23] messages , send[23] 
12:06:47.403534 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[24] messages , send[24] 
12:06:47.403534 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[24] messages , send[24] 
12:07:48.488362 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[25] messages , send[25] 
12:07:48.488362 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[25] messages , send[25] 
12:08:49.700956 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[26] messages , send[26] 
12:08:49.700956 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[26] messages , send[26] 
12:09:50.804524 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[27] messages , send[27] 
12:09:50.804524 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[27] messages , send[27] 
12:10:51.880421 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[28] messages , send[28] 
12:10:51.880421 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[28] messages , send[28] 
12:11:52.010479 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[29] messages , send[29] 
12:11:52.010479 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[29] messages , send[29] 
12:12:53.101636 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[30] messages , send[30] 
12:12:53.101636 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[30] messages , send[30] 
12:13:54.247294 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[31] messages , send[31] 
12:13:54.247294 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[31] messages , send[31] 
12:14:55.309633 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[32] messages , send[32] 
12:14:55.309633 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[32] messages , send[32] 
12:15:56.566606 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[33] messages , send[33] 
12:15:56.566606 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[33] messages , send[33] 
12:16:57.642047 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[34] messages , send[34] 
12:16:57.642047 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[34] messages , send[34] 
12:17:58.701934 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[35] messages , send[35] 
12:17:58.701934 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[35] messages , send[35] 
12:18:59.773207 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[36] messages , send[36] 
12:18:59.773207 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[36] messages , send[36] 
12:20:00.940636 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[37] messages , send[37] 
12:20:00.940636 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[37] messages , send[37] 
12:21:01.046633 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[38] messages , send[38] 
12:21:01.046633 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[38] messages , send[38] 
12:22:02.094820 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[39] messages , send[39] 
12:22:02.094820 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[39] messages , send[39] 
12:23:03.231146 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[40] messages , send[40] 
12:23:03.231146 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[40] messages , send[40] 
12:24:04.429672 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[41] messages , send[41] 
12:24:04.429672 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[41] messages , send[41] 
12:25:05.490655 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[42] messages , send[42] 
12:25:05.490655 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[42] messages , send[42] 
12:26:06.527961 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[43] messages , send[43] 
12:26:06.527961 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[43] messages , send[43] 
12:27:07.820347 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[44] messages , send[44] 
12:27:07.820347 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[44] messages , send[44] 
12:28:08.976104 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[45] messages , send[45] 
12:28:08.976104 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[45] messages , send[45] 
12:29:09.056664 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[46] messages , send[46] 
12:29:09.056664 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[46] messages , send[46] 
12:30:10.105094 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[47] messages , send[47] 
12:30:10.105094 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[47] messages , send[47] 
12:31:11.265952 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[48] messages , send[48] 
12:31:11.265952 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[48] messages , send[48] 
12:32:12.327313 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[49] messages , send[49] 
12:32:12.327313 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[49] messages , send[49] 
12:33:13.403661 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[50] messages , send[50] 
12:33:13.403661 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[50] messages , send[50] 
12:34:14.495553 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[51] messages , send[51] 
12:34:14.495553 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[51] messages , send[51] 
12:35:15.583088 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[52] messages , send[52] 
12:35:15.583088 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[52] messages , send[52] 
12:36:16.702573 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[53] messages , send[53] 
12:36:16.702573 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[53] messages , send[53] 
12:37:17.781364 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[54] messages , send[54] 
12:37:17.781364 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[54] messages , send[54] 
12:38:18.003285 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[55] messages , send[55] 
12:38:18.003285 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[55] messages , send[55] 
12:39:19.093282 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[56] messages , send[56] 
12:39:19.093282 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[56] messages , send[56] 
12:40:20.160568 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[57] messages , send[57] 
12:40:20.160568 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[57] messages , send[57] 
12:41:21.208177 [crit] TID[5660] FILE[connection.cpp]LINE[718] we have sent[58] messages , send[58] 
12:41:21.208177 [crit] TID[8592] FILE[connection.cpp]LINE[718] we have sent[58] messages , send[58] 
