统计序号,client发送时间(count),client接收时间(count),server发送时间(count),server接收时间(count),本地总线间隔时间(us),占比百分比(%),服务端间隔时间(us),占比百分比(%),对比百分比1 L/S(%),对比百分比2 S/L(%)
251,75207443753,75207600104,75207524994,75207597552,26829.024642,53.592878,23231.777952,46.407122,115.484164,86.591959
252,75207600112,75207912222,75207753113,75207825580,76729.415969,76.781583,23202.641375,23.218417,330.692591,30.239565
253,75207912229,75208068358,75207980937,75208050781,27626.918612,55.265197,22362.803541,44.734803,123.539603,80.945703
254,75208068365,75208380821,75208205826,75208278912,76642.006236,76.609187,23400.834139,23.390813,327.518266,30.532648
255,75208380829,75208536830,75208433805,75208503470,27643.247902,55.343235,22305.490932,44.656765,123.930238,80.690558
256,75208536842,75208849227,75208658750,75208731292,76793.452403,76.778014,23226.655038,23.221986,330.626396,30.245619
257,75208849235,75209005345,75208886709,75208959599,26645.560258,53.308564,23338.078433,46.691436,114.172040,87.587118
258,75209005352,75209317725,75209114741,75209185915,77227.619426,77.215060,22788.645828,22.784940,338.886391,29.508414
259,75209317733,75209473932,75209339446,75209412089,26753.141467,53.493300,23258.993437,46.506700,115.022783,86.939298
260,75209473941,75209786210,75209567626,75209640552,76633.361317,76.646417,23349.604991,23.353583,328.199819,30.469243
261,75209786218,75209942481,75209795543,75209868439,26692.627037,53.350441,23339.999526,46.649559,114.364300,87.439874
262,75209942488,75210098564,75210023634,75210096103,26769.470758,53.568133,23203.281739,46.431867,115.369330,86.678149
263,75210098571,75210410921,75210251658,75210324731,76612.229294,76.605411,23396.671770,23.394589,327.449263,30.539082
264,75210410929,75210567020,75210479560,75210552294,26689.425215,53.402823,23288.130014,46.597177,114.605274,87.256019
265,75210567026,75210879443,75210707685,75210777188,77776.731849,77.753131,22253.621420,22.246869,349.501460,28.612184
266,75210879452,75211035631,75210932568,75211005473,26662.850095,53.319588,23342.881166,46.680412,114.222618,87.548334
267,75211035639,75211347968,75211160545,75211230298,77668.510276,77.666819,22333.666963,22.333181,347.764254,28.755112
268,75211347976,75211504089,75211385390,75211458456,26590.168742,53.196723,23394.430495,46.803277,113.660252,87.981504
269,75211504096,75211816506,75211613487,75211686043,76796.974407,76.775391,23231.137588,23.224609,330.577761,30.250069
270,75211816515,75211972613,75211841415,75211911200,27635.883712,55.294110,22343.912793,44.705890,123.684173,80.851088
271,75211972619,75212284861,75212066211,75212136029,77619.842586,77.639779,22354.478804,22.360221,347.222779,28.799954
272,75212284868,75212441115,75212291014,75212364016,26653.564812,53.277823,23373.938836,46.722177,114.031122,87.695357
273,75212441122,75212597224,75212519170,75212591294,26888.258343,53.796876,23092.818890,46.203124,116.435583,85.884398
274,75212597231,75212909716,75212747150,75212820550,76550.754317,76.510873,23501.371340,23.489127,325.728883,30.700379
275,75212909725,75213065799,75212975224,75213044821,27688.393588,55.407691,22283.718545,44.592309,124.253919,80.480359
276,75213065805,75213378089,75213200093,75213271785,77033.268849,77.042692,22954.500192,22.957308,335.591140,29.798165
277,75213378097,75213534344,75213428113,75213498677,27434.168945,54.838173,22593.334704,45.161827,121.425940,82.354726
278,75213534351,75213846618,75213652863,75213722796,77591.026190,77.604742,22391.299754,22.395258,346.523101,28.858105
279,75213846626,75214002714,75213877825,75213947632,27625.637883,55.277151,22350.956800,44.722849,123.599353,80.906573
280,75214002721,75214315118,75214102654,75214178336,75791.922572,75.773775,24232.027054,24.226225,312.775825,31.971780
281,75214315127,75214471290,75214333828,75214406328,26787.400960,53.574150,23213.207386,46.425850,115.397241,86.657184
282,75214471297,75214783599,75214561901,75214641084,74640.547486,74.645375,25352.984834,25.354625,294.405365,33.966772
283,75214783653,75214939755,75214796019,75214865610,27699.279782,55.419533,22281.797451,44.580467,124.313489,80.441794
284,75214939766,75215095915,75215020962,75215093599,26739.053452,53.482251,23257.072344,46.517749,114.971709,86.977919
285,75215095922,75215408289,75215249059,75215321672,76764.956189,76.753946,23249.387972,23.246054,330.180546,30.286460
286,75215408297,75215564433,75215477080,75215549692,26742.895638,53.494390,23249.067790,46.505610,115.027819,86.935492
287,75215564440,75215876804,75215705007,75215777782,76712.126131,76.701861,23301.257483,23.298139,329.218825,30.374934
288,75215876811,75216032870,75215933037,75216002884,27603.545313,55.243209,22363.764087,44.756791,123.429782,81.017724
289,75216032878,75216345353,75216157967,75216230309,76886.305232,76.848708,23162.618603,23.151292,331.941334,30.125805
290,75216345361,75216501415,75216385928,75216455679,27632.681891,55.303292,22333.026599,44.696708,123.730126,80.821061
291,75216501425,75216814261,75216610833,75216704906,70044.012241,69.928972,30120.497358,30.071028,232.546002,43.002244
292,75216814285,75216970259,75216861032,75216934853,26303.925882,52.670958,23636.168034,47.329042,111.286761,89.857948
293,75216970279,75217282716,75217092133,75217186922,69687.009121,69.661404,30349.747793,30.338596,229.613141,43.551514
294,75217282741,75217438778,75217342073,75217416082,26263.903110,52.569583,23696.362282,47.430417,110.835169,90.224070
295,75217438797,75217750814,75217573170,75217663254,71058.989723,71.128496,28843.290679,28.871504,246.362284,40.590629
296,75217750822,75217907066,75217819561,75217889886,27509.731937,54.990272,22516.811165,45.009728,122.174191,81.850347
297,75217907073,75218219807,75218044731,75218113704,78047.926148,77.945155,22083.924870,22.054845,353.415104,28.295338
298,75218219833,75218375784,75218269640,75218341203,27019.533034,54.111868,22913.196692,45.888132,117.921272,84.802342
299,75218375866,75218687935,75218497443,75218572528,75878.051576,75.939616,24040.878298,24.060384,315.620963,31.683574
300,75218687951,75218844080,75218728472,75218804436,25667.403726,51.345362,24322.318426,48.654638,105.530251,94.759558
301,75218844092,75219156607,75218959989,75219035012,76040.704119,75.993792,24021.027004,24.006208,316.558922,31.589696
302,75219156626,75219312677,75219191019,75219264502,26436.801483,52.910907,23527.946460,47.089093,112.363404,88.996948
303,75219312698,75219625406,75219418948,75219502741,73294.501640,73.204075,26829.024642,26.795925,273.191078,36.604416
304,75219625434,75219781336,75219659387,75219734181,25969.335513,52.024990,23947.705286,47.975010,108.441854,92.215318
305,75219781359,75220093825,75219890610,75219963879,76586.614720,76.551369,23459.427476,23.448631,326.464125,30.631237
306,75220093851,75220249804,75220118713,75220193347,26036.893951,52.143274,23896.476139,47.856726,108.957044,91.779289
307,75220249824,75220562396,75220349655,75220419043,77863.181035,77.800955,22216.800471,22.199045,350.469822,28.533127
308,75220562421,75220718465,75220574483,75220648554,26246.293091,52.531978,23716.213577,47.468022,110.668143,90.360241
309,75220718484,75221030620,75220805817,75220879179,76451.177662,76.496783,23489.204418,23.503217,325.473678,30.724451
310,75221030640,75221342775,75221190115,75221263388,76479.353693,76.525221,23460.708205,23.474779,325.989109,30.675871
311,75221342786,75221499413,75221417918,75221492918,26135.510060,52.115536,24013.662814,47.884464,108.836000,91.881363
312,75221499431,75221811598,75221648916,75221722783,76299.411313,76.337345,23650.896414,23.662655,322.606847,30.997482
313,75221811620,75221967690,75221879996,75221959830,24409.407977,48.847312,25561.423427,51.152688,95.493148,104.719555
314,75221967709,75222279877,75222114332,75222191234,75327.978607,75.365188,24622.649303,24.634812,305.929625,32.687256
315,75222279893,75222436035,75222348926,75222421204,26851.757576,53.710084,23142.126945,46.289916,116.029774,86.184775
316,75222436054,75222748518,75222576579,75222648718,76947.780209,76.912860,23097.621623,23.087140,333.141574,30.017268
317,75222748540,75222904858,75222804729,75222879471,26119.180769,52.185929,23931.055814,47.814071,109.143453,91.622536
318,75222904877,75223216824,75223035885,75223106419,77296.138411,77.389108,22583.729239,22.610892,342.264723,29.217151
319,75223216835,75223372997,75223260426,75223330056,27706.003608,55.411688,22294.284556,44.588312,124.274020,80.467342
320,75223373011,75223685388,75223485442,75223559536,76293.968216,76.280584,23723.577767,23.719416,321.595541,31.094959
321,75223685402,75223841442,75223716466,75223791682,25878.403777,51.796975,24082.822162,48.203025,107.455860,93.061467
322,75223841452,75224153932,75223947634,75224038284,71026.010959,70.990143,29024.513787,29.009857,244.710425,40.864626
323,75224153950,75224309960,75224194497,75224265331,27271.836584,54.596500,22679.783890,45.403500,120.247339,83.161924
324,75224309976,75224622246,75224422434,75224504227,73794.626191,73.806962,26188.660300,26.193038,281.780837,35.488574
325,75224622258,75224778647,75224659720,75224729625,27690.634864,55.300565,22382.334653,44.699435,123.716472,80.829980
326,75224778667,75225090895,75224884981,75224959148,76222.887774,76.245884,23746.951065,23.754116,320.979681,31.154620
327,75225090912,75225246907,75225115716,75225186481,27289.126421,54.636367,22657.691320,45.363633,120.440896,83.028276
328,75225246915,75225559234,75225340532,75225411161,77384.828872,77.385622,22614.146545,22.614378,342.196548,29.222972
329,75225559242,75225715386,75225565377,75225636875,27102.140034,54.210216,22892.384851,45.789784,118.389326,84.467075
330,75225715395,75226028099,75225793758,75225872260,74987.304777,74.895748,25134.940776,25.104252,298.338896,33.518928
331,75226028118,75226340357,75226184092,75226256134,76906.796891,76.927290,23066.563952,23.072710,333.412454,29.992881
332,75226340376,75226496526,75226412167,75226483487,27161.053553,54.325969,22835.392425,45.674031,118.942793,84.074030
333,75226496544,75226808739,75226640135,75226715954,75683.380816,75.714217,24275.892012,24.285783,311.763542,32.075591
334,75226808758,75226965050,75226871115,75226942125,27305.775894,54.565813,22736.135952,45.434187,120.098578,83.264933
335,75226965070,75227277224,75227099299,75227167925,77973.323702,78.015339,21972.821657,21.984661,354.862589,28.179922
336,75227277238,75227433264,75227324048,75227395123,27199.795596,54.446695,22756.947793,45.553305,119.523039,83.665878
337,75227433277,75227745596,75227548833,75227627390,74846.424622,74.847191,25152.550795,25.152809,297.569917,33.605548
338,75227745604,75227901778,75227783065,75227874532,20718.027729,41.432633,29286.102621,58.567367,70.743547,141.355649
339,75227901786,75228214125,75228029830,75228102039,76885.344686,76.881209,23120.034375,23.118791,332.548574,30.070795
340,75228214133,75228370232,75228257814,75228342088,22997.084421,46.012466,26983.032266,53.987534,85.227947,117.332405
341,75228370240,75228682658,75228498445,75228567882,77798.184055,77.774328,22232.489397,22.225672,349.930153,28.577132
342,75228682666,75228838758,75228723109,75228790938,28260.238946,56.545499,21717.636466,43.454501,130.125757,76.848736
343,75228838765,75229151299,75228945414,75229017452,77002.531360,76.950348,23065.283224,23.049652,333.846026,29.953929
344,75229151315,75229307334,75229173231,75229245404,26845.994297,53.740891,23108.507817,46.259109,116.173638,86.078048
345,75229307348,75229619832,75229401571,75229477347,75789.681297,75.750438,24262.124178,24.249562,312.378590,32.012437
346,75229619849,75229775939,75229632159,75229705650,26446.727130,52.917548,23530.507918,47.082452,112.393354,88.973232
347,75229775952,75230088455,75229860292,75229946769,72369.495348,72.327626,27688.393588,27.672374,261.371232,38.259758
348,75230088477,75230244635,75230104041,75230178764,26074.035083,52.149105,23924.972352,47.850895,108.982509,91.757844
349,75230244653,75230556975,75230335240,75230416519,73975.849299,73.975897,26024.086664,26.024103,284.259157,35.179166
350,75230556997,75230712820,75230572857,75230649607,25317.764795,50.745397,24573.981613,49.254603,103.026710,97.062208
351,75230712830,75231025470,75230806489,75230883317,75502.798072,75.426049,24598.955822,24.573951,306.934972,32.580191
352,75231025491,75231181882,75231037898,75231110791,26734.570901,53.390540,23339.038980,46.609460,114.548722,87.299097
353,75231181903,75231493675,75231265704,75231341142,75669.933165,75.803472,24153.902604,24.196528,313.282431,31.920079
354,75231493685,75231649947,75231496654,75231572944,25605.608567,51.178150,24426.697814,48.821850,104.826321,95.395889
355,75231649959,75231806225,75231728297,75231801015,26750.580010,53.465245,23283.007100,46.534755,114.893149,87.037392
356,75231806239,75232118566,75231956099,75232035923,74443.315269,74.442171,25558.221606,25.557829,291.269543,34.332460
357,75232118579,75232274457,75232190225,75232260583,27381.979251,54.863419,22527.377177,45.136581,121.549788,82.270814
358,75232274466,75232586797,75232415051,75232495477,74251.846330,74.249754,25750.971273,25.750246,288.345809,34.680580
359,75232586804,75232743004,75232649240,75232720937,27056.353983,54.099232,22956.101103,45.900768,117.861277,84.845508
360,75232743013,75233055459,75232877321,75232948909,77118.437306,77.087881,22921.201247,22.912119,336.450243,29.722077
361,75233055467,75233211536,75233105389,75233178636,26518.127754,53.067553,23452.383468,46.932447,113.072208,88.439062
362,75233211571,75233523779,75233333296,75233415490,73646.381845,73.673320,26317.053351,26.326680,279.842811,35.734347
363,75233523789,75233680155,75233570617,75233641079,27504.929205,54.937774,22560.676122,45.062226,121.915359,82.024120
364,75233680165,75233992431,75233795561,75233864822,77805.868427,77.819872,22176.137335,22.180128,350.854016,28.501883
365,75233992439,75234148471,75234020413,75234091397,27230.853266,54.506768,22727.811215,45.493232,119.812916,83.463456
366,75234148480,75234460877,75234245264,75234313690,78115.164404,78.096461,21908.785222,21.903539,356.547219,28.046776
367,75234460885,75234617033,75234470230,75234543170,26641.718072,53.287906,23354.087542,46.712094,114.077324,87.659840
368,75234617041,75234773179,75234698144,75234768983,27311.218991,54.630519,22681.384801,45.369481,120.412485,83.047867
369,75234773187,75235085438,75234923249,75234998844,75773.031824,75.790310,24204.171205,24.209690,313.057742,31.942989
370,75235085447,75235241654,75235154212,75235236435,23688.357728,47.362794,26326.338634,52.637206,89.979689,111.136192
371,75235241662,75235554013,75235391611,75235464136,76788.009306,76.780929,23221.211941,23.219071,330.680455,30.240674
372,75235554021,75235710094,75235619569,75235695539,25647.552431,51.324060,24324.239519,48.675940,105.440305,94.840393
373,75235710101,75236022509,75235850719,75235921951,77220.255236,77.199047,22807.216394,22.800953,338.578167,29.535277
374,75236022517,75236178712,75236075682,75236148714,26627.309874,53.243062,23383.544301,46.756938,113.872001,87.817900
375,75236178723,75236491154,75236303605,75236379344,75784.558382,75.758167,24250.277438,24.241833,312.510067,31.998969
376,75236491182,75236647176,75236534830,75236610575,25694.299028,51.443645,24252.198531,48.556355,105.946267,94.387469
377,75236647184,75236959837,75236765834,75236840103,76326.306615,76.245550,23779.609647,23.754450,320.973758,31.155195
378,75236959853,75237115688,75236993990,75237069959,25571.669257,51.250361,24323.919337,48.749639,105.129724,95.120577
379,75237115699,75237428059,75237224970,75237298254,76547.872678,76.538609,23464.230208,23.461391,326.232193,30.653014
380,75237428068,75237584252,75237452950,75237522951,27594.260030,55.180428,22413.072142,44.819572,123.116813,81.223675
381,75237584261,75237896568,75237677957,75237753733,75733.009053,75.736695,24262.124178,24.263305,312.145006,32.036393
382,75237896578,75238052833,75237909011,75238006996,18657.015095,37.291607,31373.050011,62.708393,59.468286,168.156856
383,75238052876,75238365500,75238162042,75238229906,78367.788137,78.292134,21728.842842,21.707866,360.662501,27.726753
384,75238365523,75238521586,75238384196,75238457067,26636.595157,53.306677,23331.994972,46.693323,114.163385,87.593759
385,75238521606,75238833935,75238611948,75238680800,77956.994412,77.955297,22045.182827,22.044703,353.623715,28.278646
386,75238833956,75239146233,75238992951,75239061946,77894.558888,77.905834,22090.968878,22.094166,352.608160,28.360092
387,75239146257,75239302897,75239218242,75239288064,27797.575709,55.425179,22355.759533,44.574821,124.341898,80.423414
388,75239302919,75239614763,75239442991,75239514216,77041.913767,77.160054,22804.975119,22.839946,337.829414,29.600738
389,75239614781,75239770998,75239670822,75239741483,27393.505809,54.767407,22624.392374,45.232593,121.079521,82.590350
390,75239771018,75240083323,75239898909,75239967680,77975.244795,77.979539,22019.248071,22.020461,354.123104,28.238767
391,75240083343,75240239405,75240123706,75240193066,27760.434577,55.556125,22207.835370,44.443875,125.002884,79.998155
392,75240239424,75240551725,75240348762,75240417658,77933.941295,77.939232,22059.270843,22.060768,353.293370,28.305088
393,75240551744,75240708209,75240573608,75240658125,23036.466828,45.983447,27060.836534,54.016553,85.128436,117.469561
394,75240708229,75241020459,75240813750,75240888527,76028.217014,76.050668,23942.262189,23.949332,317.548177,31.491285
395,75241020484,75241176136,75241045334,75241153180,15306.628860,30.713386,34530.366397,69.286614,44.328023,225.590930
396,75241176145,75241488550,75241307310,75241377400,77584.942729,77.564380,22441.568355,22.435620,345.719789,28.925159
397,75241488558,75241644597,75241532200,75241607677,25794.516048,51.629400,24166.389709,48.370600,106.737152,93.688091
398,75241644608,75241956923,75241763188,75241828426,79109.650227,79.111474,20888.044462,20.888526,378.731721,26.403915
399,75241956933,75242113147,75241984989,75242054328,27815.826092,55.612813,22201.111544,44.387187,125.290241,79.814676
400,75242113155,75242425887,75242210223,75242287071,75525.851188,75.426883,24605.359465,24.573117,306.948782,32.578725
401,75242425910,75242581940,75242441382,75242516345,25956.208044,51.956034,24001.816073,48.043966,108.142684,92.470426
402,75242581958,75242894131,75242672485,75242745799,76478.393147,76.514945,23473.835674,23.485055,325.802712,30.693422
403,75242894152,75243050417,75242900439,75242971873,27161.373735,54.286628,22871.893192,45.713372,118.754375,84.207424
404,75243050435,75243363066,75243128429,75243205088,75554.027219,75.479399,24544.845035,24.520601,307.820347,32.486481
405,75243363086,75243675263,75243515482,75243588052,76717.889410,76.753572,23235.620138,23.246428,330.173625,30.287095
406,75243675290,75243831330,75243743794,75243817085,26494.754455,53.030633,23466.471484,46.969367,112.904722,88.570255
407,75243831350,75244143607,75243974702,75244046981,76836.676996,76.852721,23142.447127,23.147279,332.016215,30.119011
408,75244143624,75244299852,75244203078,75244278873,25753.212548,51.484369,24268.207639,48.515631,106.119137,94.233710
409,75244299869,75244612387,75244434049,75244508150,76336.872627,76.289046,23725.819042,23.710954,321.745995,31.080418
410,75244612406,75244768025,75244665163,75244741142,25499.308086,51.176270,24327.121159,48.823730,104.818437,95.403064
411,75244768037,75245080324,75244896022,75244968038,76930.490372,76.939162,23058.239216,23.060838,333.635581,29.972822
412,75245080334,75245236884,75245124390,75245198101,26523.570851,52.915363,23600.947995,47.084637,112.383498,88.981036
413,75245236910,75245549043,75245355278,75245448198,70188.094218,70.230639,29751.327315,29.769361,235.915842,42.387997
414,75245549061,75245705119,75245605322,75245680240,25979.581343,51.993490,23987.407876,48.006510,108.305080,92.331772
415,75245705137,75246017549,75245836494,75245910738,76257.147267,76.235228,23771.605092,23.764772,320.790906,31.172954
416,75246017569,75246173786,75246067429,75246144546,25326.409714,50.634694,24691.488469,49.365306,102.571417,97.493047
417,75246173806,75246486508,75246301832,75246375051,76678.186821,76.585055,23443.418367,23.414945,327.077671,30.573778
418,75246486530,75246642532,75246530134,75246603801,26362.199037,52.778170,23586.859980,47.221830,111.766463,89.472278
419,75246642554,75246954669,75246760817,75246833930,76524.179197,76.574980,23409.479057,23.425020,326.893986,30.590957
420,75246954689,75247111206,75246988741,75247065155,25647.552431,51.178466,24466.400403,48.821534,104.827649,95.394679
421,75247111226,75247423310,75247219929,75247298833,74660.078598,74.717063,25263.654009,25.282937,295.523674,33.838237
422,75247423335,75247579342,75247454299,75247528530,26183.217203,52.418161,23767.442724,47.581839,110.164217,90.773577
423,75247579364,75247891976,75247685440,75247763700,75035.332103,74.965772,25057.456691,25.034228,299.453105,33.394210
424,75247891996,75248047851,75247919646,75247996049,25439.113838,50.978153,24462.878399,49.021847,103.990681,96.162463
425,75248047871,75248359907,75248153863,75248231343,75100.649265,75.169532,24807.714597,24.830468,302.731027,33.032623
426,75248359917,75248516351,75248387917,75248461212,26619.625502,53.146375,23467.752212,46.853625,113.430657,88.159588
427,75248516373,75248828714,75248616300,75248691261,76004.843716,76.000269,24001.175709,23.999731,316.671336,31.578482
428,75248828737,75248984643,75248847504,75248924760,25182.327737,50.447064,24735.993791,49.552936,101.804391,98.227591
429,75248984663,75249297011,75249081572,75249161420,74442.354722,74.436206,25565.905978,25.563794,291.178239,34.343226
430,75249297023,75249453999,75249316069,75249387973,27238.537638,54.194272,23022.378813,45.805728,118.313307,84.521347
431,75249454018,75249766063,75249543886,75249616473,76670.182267,76.738291,23241.063235,23.261709,329.891027,30.313040
432,75249766081,75249921657,75249771773,75249845164,26314.171711,52.826271,23498.489701,47.173729,111.982396,89.299751
433,75249921666,75250234082,75249999631,75250076003,75577.080336,75.554389,24452.952752,24.445611,309.071387,32.354985
434,75250234095,75250546871,75250386950,75250469163,73822.161857,73.715055,26323.136812,26.284945,280.445915,35.657499
435,75250546891,75250702639,75250624536,75250696585,26798.927518,53.740016,23068.805227,46.259984,116.169551,86.081076
436,75250702660,75251015556,75250852601,75250930011,75398.418684,75.260150,24785.301845,24.739850,304.206175,32.872443
437,75251015581,75251171253,75251086644,75251160682,26137.751335,52.439745,23705.647565,47.560255,110.259596,90.695054
438,75251171269,75251483547,75251317817,75251390852,76601.343100,76.612185,23384.504848,23.387815,327.573081,30.527539
439,75251483566,75251639708,75251546182,75251620108,26324.097358,52.654635,23669.787162,47.345365,111.213917,89.916805
440,75251639728,75251952187,75251777122,75251856908,74497.746238,74.465130,25546.054683,25.534870,291.621337,34.291044
441,75251952203,75252107851,75252014349,75252086492,26736.812177,53.649902,23098.902351,46.350098,115.749276,86.393629
442,75252107858,75252420649,75252242357,75252315299,76795.373496,76.680275,23354.727906,23.319725,328.821529,30.411634
443,75252420664,75252576610,75252470414,75252545513,25885.767967,51.842946,24045.360849,48.157054,107.653897,92.890274
444,75252576626,75252888971,75252701648,75252777258,75798.326216,75.792793,24208.973938,24.207207,313.100119,31.938666
445,75252888989,75253045180,75252932744,75253011260,24870.150121,49.730778,25139.423326,50.269222,98.928881,101.082716
446,75253045198,75253358166,75253167119,75253235731,78238.434540,78.076992,21968.339106,21.923008,356.141783,28.078705
447,75253358186,75253513854,75253391696,75253463010,27008.646840,54.188401,22833.471332,45.811599,118.285330,84.541338
448,75253513875,75253826100,75253619540,75253690339,77300.300779,77.324365,22668.577514,22.675635,341.001992,29.325342
449,75253826119,75253982404,75253844835,75253913529,28045.076527,56.045686,21994.594044,43.954314,127.508953,78.425866
450,75253982422,75254294839,75254069481,75254143462,76342.956088,76.319791,23687.397182,23.680209,322.293562,31.027613
451,75254294861,75254450843,75254300669,75254374757,26220.998699,52.502212,23721.656674,47.497788,110.536119,90.468166
452,75254450861,75254763348,75254531939,75254644277,64084.141313,64.050344,35968.624709,35.949656,178.166782,56.127185
453,75254763368,75254920570,75254800507,75254873322,27019.212851,53.680615,23314.064770,46.319385,115.892330,86.286987
454,75254920592,75255231649,75255028458,75255102064,76027.576650,76.336813,23567.328867,23.663187,322.597343,30.998395
455,75255231672,75255387571,75255256461,75255326227,27578.250922,55.249232,22337.829331,44.750768,123.459852,80.997991
456,75255387582,75255700149,75255481264,75255579007,68782.814670,68.728945,31295.565925,31.271055,219.784537,45.499106
457,75255700173,75255856416,75255734657,75255804636,27620.194786,55.211433,22406.028134,44.788567,123.271267,81.121905
458,75255856435,75256168614,75255959302,75256034186,75977.628231,76.012480,23976.521682,23.987520,316.883446,31.557344
459,75256168637,75256324713,75256190364,75256266172,25700.382490,51.428791,24272.370008,48.571209,105.883284,94.443614
460,75256324725,75256636837,75256421263,75256496582,75816.896782,75.867958,24115.800926,24.132042,314.386808,31.807950
461,75256636849,75256793040,75256652465,75256724095,27074.924549,54.139483,22934.648898,45.860517,118.052492,84.708081
462,75256793050,75257105904,75256880765,75256951934,77383.227961,77.251689,22787.044917,22.748311,339.593081,29.447007
463,75257105924,75257417851,75257264911,75257338332,76365.368840,76.462121,23508.095166,23.537879,324.847115,30.783712
464,75257417866,75257574193,75257496211,75257564446,28205.487794,56.351110,21847.630428,43.648890,129.100901,77.458793
465,75257574211,75257886200,75257720990,75257793466,76687.792286,76.769694,23205.523014,23.230306,330.472156,30.259735
466,75257886211,75258042356,75257948532,75258019084,27405.352549,54.816357,22589.492518,45.183643,121.319027,82.427301
467,75258042367,75258354644,75258173483,75258242930,77749.836547,77.761090,22235.691219,22.238910,349.662332,28.599020
468,75258354653,75258510806,75258398363,75258474173,25724.396152,51.451461,24273.010372,48.548539,105.979422,94.357940
469,75258510817,75258823159,75258629885,75258700904,77267.322016,77.262424,22739.017591,22.737576,339.800617,29.429023
470,75258823168,75258979399,75258857419,75258929912,26811.414622,53.598838,23210.966111,46.401162,115.511843,86.571210
471,75258979408,75259291976,75259085943,75259156897,77360.495027,77.299660,22718.205750,22.700340,340.522028,29.366676
472,75259291995,75259447966,75259313697,75259386258,26706.394870,53.477890,23232.738499,46.522110,114.951558,86.993166
473,75259447977,75259760163,75259541503,75259609399,78217.302516,78.251427,21739.088672,21.748573,359.800283,27.793197
474,75259760172,75259916727,75259763233,75259833282,27697.678871,55.255980,22428.440886,44.744020,123.493555,80.975886
475,75259916751,75260072687,75259988537,75260060144,27000.642285,54.079238,22927.284708,45.920762,117.766419,84.913849
476,75260072696,75260385997,75260216459,75260288269,77321.112620,77.079550,22992.281689,22.920450,336.291603,29.736098
477,75260386014,75260541273,75260444296,75260514794,27138.960983,54.593292,22572.202680,45.406708,120.231780,83.172686
478,75260541288,75260853668,75260669212,75260737181,78256.044559,78.241565,21762.461970,21.758435,359.591873,27.809305
479,75260853687,75261011057,75260894202,75260966646,27191.791041,53.965813,23195.277185,46.034187,117.229860,85.302499
480,75261011085,75261325292,75261122081,75261198697,76072.402154,75.616075,24531.077202,24.383925,310.106244,32.247013
481,75261325312,75261481374,75261356519,75261429954,26455.692231,52.944983,23512.577716,47.055017,112.517192,88.875307
482,75261481394,75261793738,75261584516,75261667550,73420.973597,73.415849,26586.006374,26.584151,276.163981,36.210370
483,75261793757,75261949882,75261824961,75261901642,25436.552381,50.884868,24551.889043,49.115132,103.603239,96.522078
484,75261949903,75262262266,75262056077,75262139920,73168.029682,73.158473,26845.033750,26.841527,272.557041,36.689568
485,75262262278,75262418261,75262296322,75262364067,28252.234391,56.568985,21690.741164,43.431015,130.250203,76.775312
486,75262418268,75262731256,75262518050,75262588065,77795.622597,77.630133,22417.554692,22.369867,347.029922,28.815959
487,75262731273,75262886774,75262743067,75262813711,27169.698472,54.570067,22618.949277,45.429933,120.119189,83.250645
488,75262886789,75263199335,75262967871,75263041967,76347.438639,76.292770,23724.218131,23.707230,321.812244,31.074020
489,75263199357,75263511599,75263352276,75263424569,76827.391713,76.847125,23146.929677,23.152875,331.911803,30.128486
490,75263511621,75263667774,75263580469,75263651500,27254.546747,54.511921,22742.859777,45.488079,119.837817,83.446113
491,75263667799,75263980205,75263808151,75263876236,78227.228164,78.206244,21799.603102,21.793756,358.847029,27.867027
492,75263980226,75264136334,75264033190,75264101095,28241.028015,56.501268,21741.970311,43.498732,129.891761,76.987177
493,75264136357,75264448674,75264258088,75264329198,77230.180884,77.231467,22768.154169,22.768533,339.202644,29.480902
494,75264448694,75264604777,75264486109,75264559862,26360.598126,52.747577,23614.395647,47.252423,111.629357,89.582169
495,75264604799,75264916822,75264717471,75264791001,76361.206472,76.434430,23542.995022,23.565570,324.347885,30.831094
496,75264916830,75265073348,75264944883,75265014153,27935.254042,55.743109,22179.018975,44.256891,125.953515,79.394370
497,75265073376,75265385630,75265169994,75265244286,76191.189739,76.207831,23786.973837,23.792169,320.306359,31.220111
498,75265385651,75265541874,75265401176,75265473970,26712.478332,53.403788,23307.340945,46.596212,114.609721,87.252634
499,75265541892,75265853978,75265629063,75265697347,78061.053617,78.120134,21863.319354,21.879866,357.041181,28.007974
500,75265853991,75266167038,75266010461,75266085219,76295.889309,76.119241,23936.178728,23.880759,318.747157,31.372829
501,75266167061,75266322679,75266241353,75266313272,26798.927518,53.784909,23027.181545,46.215091,116.379538,85.925758
502,75266322698,75266635409,75266469330,75266543712,76308.696596,76.213820,23815.790232,23.786180,320.412196,31.209798
503,75266635478,75266791033,75266700599,75266773738,26388.133793,52.981904,23417.803794,47.018096,112.684067,88.743691
504,75266791052,75267103638,75266928609,75266998215,77797.863873,77.732208,22286.600184,22.267792,349.079102,28.646802
505,75267103657,75267259644,75267153369,75267224538,27157.211367,54.375044,22787.044917,45.624956,119.178294,83.907897
506,75267259663,75267572034,75267381673,75267452506,77336.161182,77.324079,22679.463708,22.675921,340.996428,29.325820
507,75267572053,75267728157,75267609479,75267680312,27302.253890,54.624481,22679.463708,45.375519,120.383155,83.068101
